donation,gender,age,edu,spouse,housing,nfamily,inc
40000,2,44,5,2,31,64,678
480000,1,48,5,2,31,64,660
1200000,2,47,6,2,31,64,660
360000,1,58,5,4,31,61,620
600000,2,60,3,2,31,64,678
360000,2,34,5,1,31,63,640
360000,2,70,3,2,31,62,630
120000,1,61,2,5,31,61,620
300000,1,56,3,2,31,61,678
720000,1,77,5,5,33,62,620
240000,1,73,3,2,31,62,610
40000,2,52,3,2,31,63,678
360000,1,61,5,2,31,63,650
360000,2,59,4,2,31,63,650
120000,2,25,5,1,31,63,650
120000,2,58,3,2,31,64,650
60000,2,26,5,1,31,64,650
10000,1,48,3,2,31,64,660
10000,2,45,4,2,31,64,660
50000,2,18,3,1,31,64,660
10000,1,68,2,2,31,63,640
10000,2,69,1,2,31,63,640
120000,2,65,5,2,31,62,640
360000,2,39,3,2,31,64,678
50000,2,60,3,2,31,63,640
300000,1,58,6,2,31,64,678
240000,2,57,5,2,31,64,678
50010,1,75,6,2,31,63,660
30000,2,40,3,2,31,64,640
36000,1,58,3,2,31,62,650
30000,1,62,3,2,31,63,660
12000,1,61,3,2,31,63,650
120000,1,45,3,2,31,61,650
600000,2,44,6,2,31,64,640
600000,1,42,5,2,31,64,640
10000,2,14,2,1,31,64,640
100000,1,43,5,2,31,64,678
960000,2,41,5,2,31,64,678
120000,1,56,6,2,35,63,620
120000,2,43,4,2,33,64,610
120000,2,33,4,1,31,63,650
240000,1,46,4,2,31,63,650
30000,2,42,5,1,31,63,640
100000,2,41,4,2,31,63,640
1200000,2,42,4,2,31,64,678
120000,2,49,3,2,33,62,630
110000,1,68,3,2,31,62,640
240000,2,55,3,2,32,64,620
20000,2,23,4,1,32,64,620
120000,2,32,5,2,31,62,640
120000,2,54,3,2,31,62,650
570000,2,46,5,3,32,62,620
360000,2,40,6,2,31,63,650
500000,1,48,6,2,32,63,678
500000,2,50,5,2,31,64,650
200000,1,31,5,1,33,61,640
480000,2,43,4,2,33,62,678
240000,1,25,4,1,31,63,620
360000,1,71,3,2,31,63,630
360000,2,56,3,2,31,64,630
36000,1,56,4,4,31,63,660
240000,1,72,7,2,31,62,640
1200000,1,53,7,2,31,62,678
420000,2,36,4,2,33,64,678
40000,1,41,6,1,31,61,678
120000,2,33,3,2,31,62,678
1000000,1,43,4,2,31,64,630
1200000,2,43,3,2,31,64,630
100000,2,15,3,1,31,64,630
240000,2,13,2,1,31,64,630
60000,1,65,4,2,34,62,640
1000000,1,34,5,1,33,61,640
100000,1,23,5,1,31,62,630
360000,1,51,4,2,31,63,678
36000,2,48,4,2,31,63,678
360000,1,64,3,2,32,63,660
100000,1,27,4,1,32,63,660
1800000,1,45,4,2,32,64,678
200000,2,40,4,2,32,64,678
120000,2,61,5,2,31,62,678
1200000,1,67,5,2,31,63,678
360000,1,42,5,2,31,64,650
360000,2,40,4,2,31,64,650
15000,1,65,7,2,31,63,630
15000,1,30,5,1,31,63,630
360000,2,37,5,1,31,63,630
180000,1,68,6,2,31,62,640
20000,1,17,3,1,31,64,660
150000,2,54,3,2,31,63,620
200000,1,30,3,1,33,61,678
200000,1,66,3,3,34,61,610
360000,1,55,5,4,32,61,640
1080000,1,43,4,1,32,63,610
2000000,1,54,5,2,31,64,678
360000,2,49,6,2,31,64,678
60000,1,48,3,2,31,63,678
240000,1,51,5,2,31,62,650
410000,2,49,5,2,31,62,650
240000,2,55,3,2,31,64,678
120000,2,62,3,2,31,62,660
360000,2,43,3,2,31,64,678
240000,1,47,3,2,31,64,678
120000,2,36,3,5,31,61,630
240000,2,42,5,2,31,62,678
300000,1,74,3,2,31,63,620
400000,2,45,5,1,31,62,640
10000,2,73,2,5,31,62,640
10000,1,71,3,2,31,62,630
120000,1,82,3,4,32,61,610
120000,2,46,3,2,31,64,678
240000,1,22,5,1,31,64,678
360000,1,44,3,2,31,64,610
360000,2,43,6,2,31,64,610
70000,2,40,4,2,31,64,660
240000,1,41,5,2,31,64,660
120000,2,47,6,2,31,63,660
50000,1,36,5,2,31,62,640
50000,2,39,5,2,31,62,640
10000,1,13,2,1,31,63,678
200000,2,48,5,1,31,61,630
12000,2,58,2,2,31,61,630
980000,1,37,5,2,31,64,678
20000,1,56,4,2,31,64,678
10000,2,52,3,2,31,64,678
360000,1,35,5,2,32,63,678
20000,1,71,2,2,31,62,610
5000,2,40,3,2,31,63,630
10000,1,54,5,2,31,64,678
300000,2,50,3,2,31,64,678
300000,1,65,3,2,31,62,640
1200000,2,59,5,2,31,62,640
10000,2,57,3,2,31,62,620
480000,2,31,5,2,32,62,660
1000000,1,19,3,1,31,64,678
400000,1,42,6,2,31,64,678
30000,2,39,4,2,31,64,678
10000,1,72,3,2,31,63,630
100000,1,61,5,2,31,64,650
10000,2,30,5,1,32,64,678
600000,2,56,5,4,31,62,678
120000,1,60,2,2,31,63,630
360000,2,59,3,2,31,63,630
120000,2,30,4,2,31,63,650
30000,2,57,5,4,31,64,640
10000,2,24,5,1,31,64,640
120000,2,88,4,5,31,64,640
20000,2,23,3,1,33,63,678
2000000,1,60,6,2,33,61,650
170000,2,54,3,2,31,64,678
120000,2,38,3,2,31,64,640
240000,1,69,4,2,31,63,650
300000,1,42,4,2,31,64,650
60000,2,45,4,2,31,64,630
600000,1,54,4,2,31,62,660
120000,1,63,4,2,31,63,650
120000,2,61,3,2,31,63,650
120000,1,53,3,2,31,64,678
12000,1,71,3,2,32,62,620
20000,1,61,5,2,33,61,630
70000,2,45,5,2,33,64,678
120000,2,48,3,2,31,63,678
300000,2,50,3,2,31,63,640
240000,2,22,5,1,31,63,640
240000,2,27,4,4,31,64,630
100000,2,49,3,4,33,63,630
480000,2,59,4,2,32,63,620
180000,2,45,4,2,31,64,678
200000,2,54,4,2,31,64,678
360000,1,59,4,2,31,64,678
360000,2,52,3,2,31,64,678
70000,2,27,4,1,31,64,678
10000,2,58,5,2,31,64,660
100000,2,61,3,2,31,63,640
60000,1,23,4,1,33,61,610
240000,1,43,5,1,33,61,610
100000,2,45,5,1,31,63,620
36000,1,64,1,2,31,62,610
10000,1,46,4,2,31,64,650
10000,2,44,3,2,31,64,650
50000,1,58,4,2,31,64,640
100000,2,54,5,2,31,64,640
300000,1,60,3,2,31,62,640
600000,2,55,5,2,31,62,660
120000,2,60,2,2,31,62,630
120000,1,63,3,2,33,62,640
3000,2,15,3,1,32,64,650
120000,1,32,6,1,33,61,640
60000,1,32,5,1,31,61,660
120000,1,33,5,1,33,61,630
120000,1,74,1,2,33,62,620
100000,1,76,6,2,31,62,620
360000,1,65,3,2,31,62,630
360000,2,56,3,4,31,61,630
120000,2,53,1,5,33,61,610
120000,1,59,3,1,33,61,610
12000,1,71,1,5,31,61,610
120000,2,31,5,1,31,62,660
240000,2,53,3,2,31,62,650
240000,2,75,1,5,31,62,620
70000,1,48,5,2,31,64,630
60000,1,33,5,1,31,64,630
100000,2,24,5,1,32,61,620
30000,2,20,5,1,33,61,610
10000,1,60,7,2,31,63,678
240000,2,56,6,4,31,63,650
240000,1,53,5,2,31,64,678
360000,2,51,6,5,31,62,650
20000,1,66,6,2,31,62,630
240000,2,30,5,1,31,63,678
120000,2,46,5,2,31,64,678
120000,2,40,5,2,31,63,640
240000,1,36,5,2,32,64,650
240000,2,36,4,2,33,62,630
300000,2,48,5,2,31,64,640
200000,1,19,5,1,31,64,640
240000,2,14,2,1,31,64,640
390000,2,42,6,2,31,62,678
120000,2,48,3,2,31,64,650
240000,1,49,5,2,31,64,640
100000,1,69,3,2,31,62,620
240000,1,63,5,2,31,62,640
60000,2,66,3,2,31,62,640
60000,1,68,3,2,31,62,620
240000,1,72,4,2,31,62,620
540000,2,43,5,1,31,62,630
600000,2,70,6,3,31,61,640
120000,1,29,5,2,31,62,640
240000,1,42,5,2,31,62,640
240000,1,49,4,2,31,64,630
40000,2,48,3,2,31,64,630
240000,1,36,5,2,35,62,650
360000,1,57,4,2,31,62,650
360000,2,58,3,2,31,62,650
240000,2,49,4,2,32,64,640
300000,1,56,3,2,31,62,650
300000,2,54,3,2,31,62,650
480000,2,51,5,2,31,62,650
200000,2,41,5,2,31,64,650
120000,1,42,3,2,31,64,640
100000,2,38,5,2,31,62,660
240000,2,52,3,2,35,64,660
120000,2,54,5,2,33,62,660
120000,1,61,3,2,31,63,650
240000,2,50,3,2,31,64,678
500000,1,38,5,2,31,62,660
360000,1,70,1,2,31,62,610
240000,2,69,1,2,31,62,610
480000,2,60,3,2,31,61,640
20000,1,31,5,2,31,63,678
30000,2,31,5,2,31,63,678
120000,2,61,3,4,33,62,620
410000,1,78,3,2,31,62,630
120000,2,69,3,2,31,62,630
120000,1,61,3,2,31,63,640
120000,2,59,4,2,31,63,640
120000,1,78,1,2,31,62,620
360000,1,43,5,2,31,64,678
120000,2,17,3,1,31,63,630
240000,2,37,5,2,31,62,678
300000,1,51,3,2,31,63,640
1200000,2,54,5,2,32,62,678
20000,2,52,3,2,33,63,640
50000,1,57,3,4,31,61,620
500000,1,52,3,5,31,62,650
360000,2,55,2,4,31,62,650
35000,1,59,6,2,31,62,678
120000,2,25,5,1,31,63,678
10000,1,28,5,1,31,63,678
120000,2,55,6,2,31,62,660
120000,1,58,3,2,31,64,678
50000,2,53,1,4,33,62,620
10000,1,69,3,2,31,62,610
10000,2,68,3,2,31,62,610
10000,2,67,1,2,31,62,610
720000,1,51,5,2,31,64,678
720000,2,49,4,2,31,64,678
10000,1,52,5,2,32,62,640
600000,2,59,3,2,31,62,640
60000,1,71,2,2,33,62,630
120000,2,28,4,1,33,61,620
240000,2,62,4,5,31,61,650
10000,2,13,2,1,31,64,650
10000,2,56,3,2,31,63,660
100000,1,49,5,2,35,63,640
100000,1,47,3,1,33,61,630
120000,1,31,5,1,32,61,650
100000,2,35,5,2,33,63,650
720000,2,34,4,1,33,63,650
240000,1,53,5,2,32,64,660
100000,1,49,5,2,32,63,678
200000,2,41,6,2,32,63,678
50000,1,57,3,5,31,62,630
120000,2,56,3,2,31,62,650
100000,1,63,4,2,31,62,650
10000,2,48,4,2,33,63,630
180240,1,63,5,2,31,63,678
180000,2,60,4,2,31,63,678
15000,1,37,5,1,35,61,640
240000,2,43,4,2,31,64,650
100000,1,67,4,2,31,62,630
120000,1,60,3,2,33,62,630
360000,2,59,3,2,33,62,630
120000,2,52,3,5,33,62,630
24000,2,26,5,1,33,62,630
180000,2,30,5,1,33,61,630
360000,2,40,6,1,32,61,630
20000,2,52,6,2,31,62,678
60000,2,53,4,2,31,63,640
10000,1,73,2,4,33,61,610
10000,1,83,1,2,33,62,610
10000,2,78,3,5,33,61,610
10000,2,75,1,5,33,61,610
10000,2,68,2,5,33,61,620
10000,2,70,1,5,33,61,620
10000,1,79,2,2,33,62,630
10000,1,69,2,2,33,62,630
10000,2,68,1,5,33,62,630
10000,2,61,1,5,33,62,630
10000,1,65,1,2,33,62,630
10000,2,65,2,4,33,61,620
120000,1,25,5,1,34,61,630
20000,1,65,4,2,32,61,650
360000,2,43,3,1,31,61,620
2500000,2,34,6,1,35,61,630
60000,1,46,4,2,35,62,660
1000000,1,71,4,2,31,63,640
2000000,2,65,3,2,31,63,640
10000,1,42,5,2,31,64,660
90000,2,69,3,2,31,61,610
10000,1,50,3,2,31,64,640
240000,1,46,4,2,31,62,660
360000,2,40,4,1,31,63,640
500000,1,64,3,2,31,62,630
500000,1,48,5,2,31,62,650
360000,2,43,4,2,31,64,640
1000000,1,73,3,2,31,62,630
300000,1,68,3,2,31,62,620
30000,2,65,3,2,31,62,620
10000,1,55,1,2,31,63,678
500000,2,36,5,4,31,61,630
120000,1,36,5,2,32,64,640
120000,2,36,5,2,32,64,640
120000,1,57,3,2,31,62,650
120000,2,57,3,2,31,62,650
120000,2,40,3,2,31,64,660
40000,2,63,4,2,31,62,660
360000,1,45,5,2,31,64,678
360000,2,40,4,2,31,64,678
120000,1,45,4,2,31,64,660
240000,2,44,3,2,31,64,660
120000,1,42,5,2,31,64,678
55000,1,53,3,2,31,62,678
240000,2,42,4,2,31,64,660
10000,1,80,1,2,31,62,620
240000,2,45,4,4,33,62,630
10000,2,53,5,4,33,61,630
360000,1,75,2,2,31,64,660
50000,1,67,4,2,31,62,650
240000,2,60,4,2,31,62,630
20000,2,55,1,2,31,62,640
180000,1,47,5,2,31,64,630
360000,2,58,2,2,31,64,678
360000,2,31,5,1,31,64,678
300000,1,67,4,2,31,62,630
360000,1,68,2,2,31,62,630
20000,1,68,6,4,31,61,650
10000,1,71,6,2,31,61,620
360000,2,55,2,1,31,63,620
140000,2,71,5,1,31,61,640
360000,1,42,3,1,32,61,630
120000,2,52,3,4,31,61,620
20000,1,43,3,2,31,64,630
360000,1,34,5,2,32,63,650
120000,2,41,5,1,31,61,650
600000,1,47,5,2,31,63,678
120000,2,24,5,1,33,61,630
240000,2,67,6,2,31,62,620
240000,2,76,2,2,31,62,620
240000,2,46,3,2,31,64,650
360000,1,47,5,1,31,63,640
300000,1,54,3,2,31,63,660
240000,1,27,4,1,31,62,640
50000,2,49,2,2,31,62,620
150000,2,44,5,1,31,63,620
120000,1,76,3,2,31,62,620
10000,1,56,4,2,33,64,630
100000,2,70,2,2,33,62,620
120000,1,50,4,2,31,63,640
600000,2,46,3,2,31,63,640
50000,2,33,6,2,32,62,650
240000,1,50,2,2,33,61,630
12000,2,68,1,2,31,62,620
300000,1,64,4,2,31,62,650
300000,2,57,5,2,31,62,650
120000,2,46,4,2,31,62,640
360000,1,49,5,2,31,62,650
120000,2,47,3,2,33,64,678
60540,1,60,3,2,31,63,678
60540,2,52,5,2,31,63,678
60000,1,60,5,2,31,63,660
480000,1,53,6,2,31,62,678
180000,1,77,6,2,31,62,620
1500000,1,60,3,2,31,64,650
500000,2,53,5,2,31,64,650
240000,1,74,3,2,31,62,640
240000,2,65,2,2,31,62,640
360000,2,55,3,2,31,64,660
360000,2,30,5,1,31,64,660
10000,1,70,3,2,31,63,620
250000,1,56,3,4,33,61,630
120000,1,46,3,1,33,61,640
100000,1,28,4,1,33,61,640
10000,1,19,3,1,33,61,610
660000,2,74,1,2,31,62,630
360000,2,74,5,4,31,62,610
50000,1,73,3,2,31,63,640
240000,2,30,5,1,33,61,630
10000,2,74,1,5,32,61,610
10000,2,66,1,4,31,61,610
240000,1,49,5,2,31,63,650
600000,2,47,4,2,31,63,650
10000,1,73,2,2,31,62,620
10000,1,46,3,2,31,63,640
10000,1,57,4,2,31,64,678
10000,1,60,2,2,31,62,640
10000,1,63,2,2,31,62,620
30000,2,29,5,2,32,62,640
120000,1,65,3,2,35,62,620
48000,2,27,3,1,33,61,640
240000,2,49,3,2,31,62,640
120000,2,32,4,2,31,63,630
240000,2,35,3,2,31,63,650
120000,1,73,5,5,31,61,620
20000,2,53,3,2,31,63,650
30000,1,24,4,1,33,61,630
10000,2,64,2,2,31,62,620
10000,1,65,2,2,31,62,620
10000,2,70,1,2,31,62,620
50000,1,67,1,2,31,62,630
10000,2,78,2,5,31,61,630
100000,1,56,5,2,33,63,660
30000,2,42,5,2,31,64,660
10000,2,13,2,1,31,64,660
240000,2,51,5,2,31,64,650
720000,1,55,5,2,31,64,678
10000,1,29,5,1,31,64,678
120000,2,39,3,2,31,63,678
1080000,2,31,4,2,32,62,640
640000,1,29,5,2,32,62,640
50000,2,65,5,5,32,62,640
600000,1,72,5,2,32,62,630
70000,2,73,2,2,32,62,630
500000,2,66,5,3,32,61,610
480000,1,40,6,1,31,63,678
840000,2,43,7,2,33,63,678
360000,1,54,7,2,33,63,678
500000,2,30,6,1,32,64,678
1080000,1,57,7,2,34,62,678
100000,2,58,7,2,34,62,678
2400000,2,57,5,4,33,63,678
120000,2,29,6,1,33,63,678
240000,1,25,4,1,33,63,678
30000,1,53,6,2,31,64,678
1200000,1,50,3,2,33,63,650
120000,2,45,2,2,33,63,650
120000,1,53,3,5,31,63,650
120000,2,52,4,2,32,62,650
120000,1,54,3,2,31,64,650
10000,2,52,5,2,31,64,650
10000,2,30,5,2,31,64,650
360000,1,74,3,2,31,61,620
10000,2,40,4,2,31,64,650
10000,1,65,1,2,31,62,640
10000,2,66,1,2,31,61,620
110000,1,57,2,2,31,62,630
10000,2,67,3,5,31,61,620
250000,1,33,4,2,31,62,660
10000,1,57,4,2,31,62,678
20000,2,57,3,2,31,61,660
120000,2,63,3,4,31,61,610
10000,2,33,5,2,31,63,650
10000,1,30,3,2,31,62,650
10000,1,64,2,2,31,62,620
360000,2,48,5,2,31,63,650
240000,2,50,5,4,31,61,630
120000,2,43,4,2,31,64,660
10000,1,59,3,2,32,63,640
1416000,1,52,3,2,31,64,678
480000,2,44,3,2,31,64,678
10000,1,63,3,2,31,61,610
10000,1,48,3,2,31,62,678
360000,1,46,3,2,31,64,640
10000,2,29,5,1,31,62,678
10000,1,48,3,2,31,64,678
300000,1,53,5,2,31,63,678
120000,2,66,2,2,31,62,620
264000,2,67,3,2,31,62,660
400000,2,57,4,2,31,63,678
10000,1,57,3,5,31,61,640
10000,1,45,5,2,31,64,650
10000,1,71,3,2,31,62,620
10000,2,41,5,2,31,64,660
10000,1,13,2,1,31,64,660
10000,1,47,3,2,31,64,650
10000,1,85,3,2,31,62,610
120000,2,57,5,2,31,64,650
1000000,1,69,2,2,31,63,620
240000,1,38,6,2,31,64,660
240000,2,37,4,2,31,64,660
360000,1,55,7,2,31,64,678
600000,1,46,6,2,31,64,678
500000,2,47,5,2,31,64,678
120000,2,17,3,1,31,64,678
120000,1,53,5,2,31,64,678
240000,1,53,6,2,31,62,678
100000,1,65,3,2,31,62,620
80000,2,61,3,2,31,62,620
25000,1,47,3,2,31,64,678
240000,1,16,3,1,31,64,678
120000,2,14,2,1,31,64,678
60000,1,22,5,1,31,64,678
60000,1,17,3,1,31,64,678
240000,2,58,4,5,31,62,650
240000,2,59,3,2,31,62,650
1000000,1,63,5,2,31,62,678
201000,1,59,6,2,31,62,678
201000,2,59,5,2,31,62,678
240000,2,51,3,2,31,64,678
500000,1,57,5,2,31,63,678
757000,1,52,5,2,31,63,678
840000,2,53,5,2,31,63,678
360000,1,65,6,2,31,62,650
150000,1,28,4,1,31,63,660
240000,2,56,5,2,31,64,650
120000,1,58,5,3,31,61,630
120000,2,49,3,2,35,61,640
120000,2,27,4,1,31,64,678
120000,2,24,5,1,31,64,678
360000,1,73,3,2,31,62,678
360000,1,42,5,2,32,64,678
120000,2,29,5,1,33,61,630
120000,1,27,5,1,33,61,630
360000,2,29,5,1,32,61,630
120000,1,37,4,1,31,62,650
480000,2,51,5,4,31,64,630
240000,1,52,5,2,31,64,610
240000,1,28,5,1,31,64,650
120000,2,27,3,2,35,62,620
400000,2,47,5,2,35,63,630
150000,1,52,3,4,33,61,640
30000,1,29,4,2,33,63,620
100000,1,61,3,2,31,63,630
120000,1,68,0,2,31,62,630
120000,2,69,1,5,31,61,620
30000,1,61,5,2,31,62,630
120000,2,58,5,2,31,62,630
10000,1,72,5,2,31,62,640
10000,2,68,4,2,31,62,640
300000,1,52,6,2,32,64,678
300000,2,50,6,2,32,64,678
120000,1,34,5,2,31,62,640
30000,2,32,6,2,31,62,640
120000,2,51,4,2,31,63,640
120000,1,57,4,2,32,62,640
10000,1,43,4,1,31,61,620
480000,1,68,5,2,31,62,620
200000,1,61,4,2,31,63,650
50000,2,32,5,2,31,62,678
120000,2,36,5,2,31,64,678
120000,2,62,3,5,33,62,640
200000,1,32,4,1,32,61,630
120000,1,34,5,1,33,61,650
360000,1,26,4,1,32,62,620
120030,2,57,4,2,31,62,660
480000,1,28,4,1,32,61,640
6000,1,41,4,1,31,62,640
120000,1,64,4,2,31,62,640
1000000,1,51,4,1,35,61,610
120000,2,30,3,2,33,64,660
120000,2,60,2,2,31,62,640
200000,2,35,4,1,32,61,640
240000,1,43,6,2,32,63,678
600000,2,44,5,2,32,63,678
12000,2,62,3,2,33,62,640
600000,1,33,4,1,32,61,640
50000,1,22,5,1,32,61,640
240000,2,42,6,2,31,63,640
360000,1,52,6,2,31,62,678
15000,2,47,3,2,31,62,678
20000,2,44,5,5,31,63,660
40000,2,48,3,2,31,63,678
36000,1,37,5,2,31,62,660
120000,2,32,4,2,31,62,660
120000,1,64,3,2,31,63,640
20000,1,63,2,2,31,64,678
360000,2,64,2,2,31,62,610
240000,1,66,5,2,31,62,620
240000,2,60,5,2,31,62,620
1000000,2,68,3,5,33,61,620
15000,2,19,5,1,32,61,610
100000,1,42,4,2,33,63,678
120000,2,36,5,2,33,63,678
10000,2,50,5,2,31,62,678
300000,1,45,5,2,32,63,678
720000,2,43,6,2,32,63,678
120000,1,35,5,1,32,61,630
50000,2,75,1,5,31,61,620
40000,2,55,3,5,31,62,620
480000,1,52,3,2,31,63,678
120000,2,52,4,5,31,62,630
240000,2,60,3,2,31,61,630
240000,2,30,5,1,31,63,678
120000,1,61,5,4,31,61,630
120000,2,53,5,2,32,61,630
120000,1,66,2,2,31,62,640
360000,1,71,3,2,31,62,640
300000,2,51,3,2,31,64,678
600000,1,53,3,2,31,62,640
120000,1,58,3,2,32,63,640
120000,2,54,3,2,32,63,640
120000,1,34,4,2,32,64,678
120000,1,40,4,2,31,62,630
240000,1,47,3,4,31,61,640
240000,1,77,3,2,31,62,620
50000,1,65,3,2,31,62,650
300000,1,42,4,2,31,64,660
120000,2,57,1,2,31,62,630
120000,1,57,3,4,31,62,610
120000,1,49,3,2,31,64,620
180000,1,42,4,2,31,64,640
1000000,1,42,4,2,31,63,630
20000,2,34,3,4,31,62,610
120000,2,38,3,4,31,61,620
360000,2,51,3,2,34,63,640
50000,1,26,4,1,34,63,640
10000,1,57,2,2,31,62,660
10000,2,50,2,2,31,62,660
10000,2,56,2,2,31,62,640
10000,2,61,1,2,31,64,620
10000,2,68,0,5,35,61,610
10000,1,69,2,2,31,62,620
10000,1,38,5,2,32,63,640
120000,1,50,3,2,35,64,678
20000,1,62,6,2,31,63,650
100000,1,75,3,2,31,61,620
30000,1,63,3,2,31,62,620
120000,1,39,5,2,32,62,640
240000,2,38,6,2,32,62,640
20000,1,46,5,2,31,62,678
10000,1,43,4,2,32,62,640
360000,1,49,6,2,32,64,678
20000,2,44,6,2,32,64,678
360000,1,40,5,2,31,63,678
330000,1,42,5,2,31,64,678
240000,2,37,5,2,31,64,678
120000,1,50,5,2,31,63,678
120000,1,26,5,1,31,63,678
20007,2,44,5,1,31,61,610
10000,1,63,5,2,31,64,678
240000,1,51,3,1,32,61,620
10000,1,67,2,2,31,63,620
35000,2,39,5,2,31,63,650
90000,1,34,5,2,31,64,640
120000,1,40,5,1,33,61,640
30000,2,28,5,1,31,64,650
120000,1,26,4,1,33,61,630
5000,2,19,5,1,33,64,630
150000,1,43,5,1,33,61,640
10000,1,56,5,2,32,64,620
100000,2,55,5,2,32,64,620
50000,2,50,5,4,31,62,620
70000,2,22,5,1,31,62,620
100000,1,47,3,2,31,64,640
12900,2,14,2,1,31,64,640
120000,1,37,5,1,31,63,640
360000,1,49,3,2,31,64,678
2400000,1,52,3,2,31,63,678
240000,2,47,7,2,31,64,678
500000,2,57,5,5,31,61,678
120000,2,28,6,1,31,63,640
3000000,1,58,6,2,31,62,678
10000,2,29,4,2,32,62,640
240000,1,37,3,1,32,61,650
10000,1,28,5,2,32,62,660
60000,2,29,5,2,32,62,660
120000,2,29,5,1,31,61,630
10000,1,44,4,2,31,64,660
120000,2,46,3,4,31,62,620
360000,2,45,5,2,31,62,620
20000,2,15,2,1,31,62,620
120000,1,69,6,2,31,62,620
10000,2,65,3,2,31,62,620
10000,2,40,5,2,31,64,650
10000,1,50,3,4,31,63,650
10000,2,67,3,2,31,62,640
120000,1,47,3,2,31,63,660
5000,1,15,3,1,31,63,660
10000,1,58,5,2,31,63,640
10000,1,60,4,2,31,62,630
100000,1,50,5,2,31,63,660
10000,2,50,5,2,31,63,660
10000,1,39,4,4,31,64,650
10000,2,54,5,4,31,63,650
540000,2,62,3,5,31,61,630
10000,1,52,5,2,31,62,678
10000,2,49,5,2,31,62,678
180000,1,30,5,1,32,61,630
240000,2,28,4,2,33,62,640
100000,2,25,5,1,32,61,650
700000,2,31,5,1,33,61,640
360000,2,33,6,2,31,64,678
360000,2,19,5,1,31,64,650
100000,1,54,3,2,31,64,678
