index,gender,spouse,age,nfamily,edu,debt,equity,dep
7502,2,3,G5,1,1,0,Q2,3
7503,1,2,G3,6,4,8000,Q2,3
7504,2,1,G3,2,4,820,Q1,1
7505,2,1,G5,1,5,0,Q1,1
7506,1,2,G5,2,3,0,Q1,1
7507,1,2,G5,2,6,50000,Q3,1
7508,2,2,G4,2,2,8300,Q4,1
7509,1,2,G4,4,4,5000,Q3,1
7510,2,3,G5,1,1,0,Q1,1
7511,1,2,G3,4,6,22000,Q4,1
7512,1,2,G4,5,1,88000,Q5,1
7513,1,2,G5,3,4,347,Q5,3
7514,1,2,G4,3,7,0,Q4,1
7515,1,2,G2,2,7,11375,Q3,7
7516,1,2,G3,4,7,8000,Q4,5
7517,1,2,G3,4,7,35650,Q5,10
7518,1,2,G3,5,7,5000,Q5,1
7519,1,2,G4,3,6,44050,Q3,1
7520,2,1,G3,1,6,6700,Q2,1
7521,1,2,G3,4,6,11000,Q2,2
7522,1,2,G2,6,7,0,Q5,3
7523,1,2,G3,5,6,2000,Q5,1
7524,1,2,G4,3,7,44000,Q5,8
7525,1,1,G2,1,6,0,Q3,7
7526,1,2,G3,3,7,4800,Q1,1
7527,1,1,G4,1,3,0,Q1,1
7528,1,1,G2,1,6,16960,Q4,3
7529,1,2,G3,4,4,5800,Q3,1
7530,2,1,G2,1,7,0,Q1,1
7531,1,2,G5,3,2,0,Q3,1
7532,1,2,G3,6,7,0,Q1,1
7533,1,2,G3,4,4,3170,Q1,1
7534,1,1,G4,1,3,0,Q1,1
7535,1,2,G2,4,4,9084,Q2,1
7536,1,2,G5,2,4,29000,Q5,1
7537,1,2,G5,2,3,15000,Q5,1
7538,2,4,G5,2,4,4600,Q1,1
7539,2,4,G5,1,4,0,Q2,3
7540,1,1,G4,4,4,0,Q2,1
7541,2,3,G5,3,1,2000,Q3,1
7542,1,2,G2,4,7,24040,Q5,1
7543,1,2,G5,2,4,17000,Q5,1
7544,1,2,G5,2,2,0,Q3,1
7545,1,2,G5,2,2,0,Q2,1
7546,2,1,G1,1,4,0,Q1,1
7547,1,2,G5,3,3,6270,Q2,1
7548,1,2,G3,3,5,0,Q4,1
7549,2,3,G5,1,2,0,Q2,1
7550,1,2,G5,2,6,0,Q5,1
7551,1,4,G4,1,4,300,Q1,2
7552,1,2,G5,2,4,0,Q2,1
7553,1,2,G4,3,4,180,Q4,2
7554,1,2,G4,5,4,8640,Q4,1
7555,2,1,G2,1,6,0,Q2,1
7556,1,2,G5,3,6,2000,Q5,1
7557,1,2,G3,3,5,15850,Q2,2
7558,1,2,G4,2,4,0,Q2,1
7559,1,1,G1,1,6,22000,Q3,1
7560,1,2,G5,4,6,0,Q5,1
7561,1,4,G3,2,5,0,Q3,1
7562,1,2,G5,4,7,41700,Q5,1
7563,2,2,G4,4,4,3300,Q1,3
7564,2,1,G2,3,6,2000,Q2,1
7565,1,3,G5,1,2,0,Q1,1
7566,1,1,G2,1,5,1640,Q1,2
7567,1,2,G4,4,1,45045,Q1,1
7568,1,4,G4,1,4,0,Q2,1
7569,1,2,G4,4,6,250,Q5,1
7570,1,4,G4,3,3,0,Q1,1
7571,2,4,G3,1,4,7160,Q3,1
7572,1,2,G3,3,6,0,Q5,1
7573,1,2,G5,4,6,10000,Q5,1
7574,1,2,G4,3,6,9000,Q4,1
7575,2,3,G5,1,2,3800,Q2,1
7576,2,4,G3,2,7,87000,Q3,1
7577,2,2,G5,4,4,3600,Q3,1
7578,2,4,G5,1,2,200,Q1,1
7579,2,3,G5,1,2,0,Q1,1
7580,1,2,G4,4,6,6862,Q3,7
7581,1,3,G5,1,4,13000,Q5,1
7582,2,3,G5,1,3,0,Q1,1
7583,1,2,G3,3,4,11200,Q2,1
7584,2,3,G5,1,1,0,Q1,1
7585,1,2,G5,2,6,0,Q1,4
7586,1,2,G5,2,4,15,Q4,1
7587,1,2,G5,2,6,0,Q4,1
7588,1,2,G5,2,3,0,Q4,1
7589,2,3,G5,2,3,1200,Q3,1
7590,1,2,G4,3,4,4000,Q2,1
7591,1,2,G4,4,4,12495,Q2,1
7592,1,2,G4,2,3,5000,Q2,1
7593,1,4,G5,1,4,1000,Q1,1
7594,1,2,G3,2,4,18000,Q2,1
7595,2,1,G3,1,4,0,Q1,1
7596,1,4,G5,1,4,25,Q1,1
7597,1,2,G2,3,4,11130,Q3,1
7598,2,4,G5,1,3,1500,Q4,1
7599,1,2,G5,2,2,11150,Q5,1
7600,1,2,G3,5,7,125000,Q5,1
7601,1,2,G3,3,6,27700,Q4,1
7602,1,2,G3,4,6,14540,Q4,1
7603,1,2,G4,3,4,17000,Q5,1
7604,1,2,G4,3,7,53700,Q5,8
7605,1,2,G4,2,4,4584,Q4,1
7606,1,2,G2,2,6,0,Q2,1
7607,2,4,G5,1,3,3500,Q3,1
7608,1,2,G2,3,7,23000,Q5,1
7609,2,4,G4,2,4,1400,Q5,1
7610,1,2,G3,4,7,40000,Q4,1
7611,1,2,G5,3,6,30000,Q5,1
7612,1,1,G5,2,6,0,Q5,2
7613,1,2,G4,3,4,360,Q1,1
7614,1,1,G3,3,7,31840,Q4,1
7615,2,1,G3,1,7,0,Q1,1
7616,1,2,G5,4,6,59000,Q5,1
7617,1,4,G4,3,3,0,Q1,1
7618,1,4,G4,4,4,150,Q1,7
7619,1,2,G2,2,6,4030,Q3,8
7620,2,4,G3,2,4,3000,Q1,1
7621,2,1,G3,2,6,0,Q5,1
7622,1,2,G3,4,4,10000,Q4,1
7623,2,4,G5,1,3,0,Q1,1
7624,1,2,G2,2,6,0,Q3,1
7625,2,2,G3,4,6,28859,Q3,1
7626,1,2,G4,4,6,0,Q4,8
7627,1,2,G5,2,4,2000,Q2,1
7628,1,1,G3,1,2,400,Q1,1
7629,1,2,G5,5,2,1880,Q1,1
7630,1,4,G5,1,2,8000,Q2,1
7631,1,2,G5,4,4,14500,Q4,1
7632,1,4,G4,2,1,10500,Q5,1
7633,1,2,G2,5,6,12000,Q5,1
7634,1,2,G5,2,2,0,Q4,1
7635,1,2,G4,2,4,0,Q2,1
7636,1,2,G3,4,4,0,Q1,1
7637,2,4,G2,3,4,3700,Q2,2
7638,2,4,G5,1,2,8000,Q4,1
7639,2,2,G3,4,6,0,Q2,1
7640,1,2,G4,2,6,8000,Q5,1
7641,1,2,G5,2,3,2800,Q3,3
7642,2,1,G4,1,3,0,Q1,2
7643,2,3,G5,1,4,0,Q1,1
7644,1,2,G3,3,6,19520,Q3,1
7645,1,2,G5,2,2,0,Q4,1
7646,1,1,G3,3,5,0,Q4,1
7647,2,1,G2,3,6,0,Q1,1
7648,1,2,G2,3,6,10000,Q4,1
7649,1,2,G4,4,7,0,Q5,1
7650,1,2,G5,2,4,70,Q1,1
7651,1,2,G4,3,4,0,Q5,7
7652,1,2,G3,4,5,0,Q4,1
7653,1,1,G4,1,4,0,Q1,1
7654,1,3,G5,1,2,0,Q1,1
7655,2,3,G5,1,3,4000,Q2,1
7656,1,2,G4,4,4,1000,Q5,1
7657,1,1,G2,3,4,0,Q2,1
7658,1,2,G4,4,7,13575,Q4,1
7659,1,4,G4,1,4,1000,Q1,1
7660,1,2,G4,4,4,900,Q3,1
7661,1,2,G2,4,6,59200,Q5,1
7662,1,1,G3,2,6,15900,Q1,7
7663,1,2,G3,4,6,51200,Q5,1
7664,1,1,G2,2,6,0,Q2,1
7665,1,2,G5,5,2,4850,Q4,1
7666,2,4,G3,1,6,0,Q4,1
7667,1,2,G2,2,6,14700,Q2,1
7668,2,1,G2,1,5,0,Q2,1
7669,1,2,G5,2,3,20000,Q5,1
7670,1,4,G3,2,4,0,Q2,1
7671,1,2,G3,2,6,2700,Q3,1
7672,1,2,G5,2,1,0,Q3,1
7673,1,2,G3,3,4,6000,Q1,1
7674,1,4,G4,2,4,6500,Q2,2
7675,1,2,G5,2,3,0,Q1,1
7676,1,2,G3,4,4,0,Q4,1
7677,1,2,G5,3,6,2500,Q1,2
7678,1,2,G4,2,5,0,Q2,1
7679,2,3,G5,1,4,4000,Q4,1
7680,1,2,G5,3,4,16000,Q4,1
7681,1,2,G4,3,6,0,Q5,1
7682,2,3,G5,2,2,0,Q2,1
7683,1,2,G3,6,7,35000,Q3,3
7684,1,2,G3,4,6,19900,Q5,8
7685,1,2,G5,2,5,0,Q1,1
7686,2,3,G5,1,4,0,Q3,1
7687,1,1,G3,1,6,0,Q2,1
7688,1,4,G2,3,4,6348,Q2,2
7689,1,2,G3,4,6,10200,Q5,7
7690,1,2,G4,3,6,3800,Q3,1
7691,1,2,G3,4,6,19236,Q3,1
7692,1,2,G2,3,6,0,Q4,7
7693,1,1,G2,1,6,10304,Q2,1
7694,2,3,G5,1,2,0,Q5,1
7695,1,2,G4,3,4,22000,Q4,1
7696,1,1,G3,2,1,0,Q2,1
7697,1,2,G5,2,1,0,Q2,1
7698,1,2,G5,2,4,7000,Q4,1
7699,1,2,G5,3,7,49625,Q5,7
7700,1,2,G4,4,4,0,Q3,3
7701,1,2,G3,3,6,10500,Q4,1
7702,1,2,G5,2,1,1500,Q1,1
7703,2,1,G1,1,7,20,Q1,1
7704,1,2,G3,4,6,11700,Q4,1
7705,1,2,G4,4,7,8000,Q5,7
7706,1,2,G5,3,6,30800,Q5,1
7707,1,2,G5,3,6,2000,Q5,1
7708,1,2,G5,2,5,330,Q2,1
7709,1,2,G5,3,4,15600,Q4,1
7710,1,2,G4,3,7,0,Q5,1
7711,1,2,G2,4,4,11500,Q3,1
7712,1,2,G5,2,1,0,Q4,1
7713,2,4,G5,1,4,2900,Q2,1
7714,1,4,G4,1,4,0,Q1,2
7715,2,3,G5,1,1,0,Q1,1
7716,1,2,G3,4,4,3000,Q4,3
7717,1,2,G2,4,4,4500,Q2,1
7718,1,2,G5,3,2,20374,Q5,1
7719,1,4,G3,2,4,6000,Q1,1
7720,1,2,G3,3,6,36600,Q1,1
7721,2,4,G3,4,4,0,Q2,1
7722,2,4,G5,2,2,900,Q2,2
7723,1,1,G5,1,3,0,Q1,1
7724,1,2,G4,3,4,38000,Q5,1
7725,1,2,G4,4,5,1630,Q1,1
7726,1,2,G3,4,5,2300,Q3,1
7727,2,3,G5,1,4,0,Q1,2
7728,1,2,G3,4,4,0,Q1,1
7729,1,2,G3,4,6,85600,Q5,1
7730,2,4,G4,1,4,5600,Q1,1
7731,1,2,G3,3,4,31,Q3,1
7732,1,2,G5,4,5,4000,Q4,1
7733,2,4,G3,2,4,15,Q1,1
7734,1,2,G5,2,4,500,Q5,1
7735,1,2,G2,3,6,55060,Q5,1
7736,1,4,G4,1,4,2075,Q2,1
7737,1,2,G5,5,6,27000,Q5,1
7738,1,2,G2,4,6,0,Q4,7
7739,2,1,G3,1,6,0,Q5,1
7740,1,2,G2,3,6,14600,Q3,1
7741,1,2,G4,3,5,210000,Q1,1
7742,2,2,G3,4,7,0,Q5,7
7743,1,2,G3,3,4,8000,Q3,1
7744,2,3,G5,1,4,0,Q2,1
7745,1,2,G5,2,4,4650,Q5,8
7746,1,1,G1,1,5,5500,Q1,1
7747,1,2,G3,4,5,0,Q2,1
7748,1,1,G4,2,6,50,Q4,1
7749,2,3,G5,1,1,0,Q1,1
7750,1,2,G4,4,7,60800,Q5,8
7751,2,3,G5,1,4,0,Q5,2
7752,1,2,G5,2,7,4000,Q5,8
7753,1,2,G5,4,4,140100,Q5,1
7754,1,2,G5,4,4,15874,Q4,1
7755,1,2,G2,3,6,15000,Q4,7
7756,1,2,G4,3,4,20300,Q3,1
7757,1,2,G5,2,3,2000,Q4,3
7758,1,2,G3,4,7,0,Q3,1
7759,1,2,G2,3,6,30000,Q5,2
7760,1,2,G5,4,4,0,Q1,1
7761,1,2,G3,4,6,10830,Q4,1
7762,1,2,G3,3,4,16000,Q5,1
7763,1,2,G5,4,4,40000,Q5,2
7764,1,2,G5,2,3,30900,Q4,1
7765,1,2,G3,2,6,9980,Q2,1
7766,1,1,G2,1,6,0,Q1,1
7767,1,2,G2,4,6,0,Q3,1
7768,1,4,G5,1,2,626,Q2,1
7769,1,4,G2,1,4,0,Q1,2
7770,1,2,G2,4,6,0,Q4,7
7771,1,4,G5,1,3,0,Q3,1
7772,1,2,G3,4,4,500,Q4,1
7773,2,4,G5,1,3,22000,Q5,1
7774,1,1,G1,1,6,4500,Q2,1
7775,1,2,G5,6,7,0,Q5,1
7776,1,2,G3,3,7,33451,Q5,10
7777,1,2,G3,6,6,5700,Q4,1
7778,1,2,G3,4,5,5000,Q3,1
7779,1,1,G4,1,4,5000,Q2,8
7780,1,2,G5,2,3,2119,Q2,1
7781,1,2,G2,3,6,2850,Q3,1
7782,2,1,G3,1,7,21020,Q5,1
7783,1,2,G5,2,3,3000,Q3,1
7784,1,1,G5,1,2,5000,Q1,3
7785,2,3,G5,1,2,2200,Q2,1
7786,2,1,G3,1,4,0,Q1,1
7787,1,2,G3,3,7,0,Q5,1
7788,1,2,G5,3,6,0,Q5,1
7789,1,2,G3,3,6,0,Q5,1
7790,1,2,G5,2,2,0,Q1,1
7791,1,2,G5,2,4,0,Q4,1
7792,1,2,G3,4,4,13538,Q3,1
7793,1,2,G4,4,4,0,Q2,1
7794,1,2,G2,3,6,4050,Q3,1
7795,1,2,G3,3,7,1083,Q1,1
7796,2,3,G5,1,1,0,Q1,1
7797,1,2,G4,5,4,24000,Q4,3
7798,1,2,G3,5,4,860,Q3,1
7799,1,2,G2,2,6,0,Q3,1
7800,2,1,G1,2,4,0,Q1,1
7801,1,2,G5,2,2,0,Q4,1
7802,1,2,G5,3,2,0,Q5,1
7803,1,2,G3,4,6,0,Q5,1
7804,1,2,G5,3,6,0,Q5,1
7805,1,2,G4,5,4,1300,Q5,1
7806,2,3,G5,1,1,0,Q2,1
7807,1,2,G2,3,6,1990,Q2,1
7808,1,4,G3,3,4,2090,Q3,1
7809,1,2,G2,3,6,10000,Q5,1
7810,2,1,G2,2,7,17050,Q3,1
7811,1,2,G4,3,4,108000,Q5,1
7812,1,2,G5,2,6,150,Q5,1
7813,2,1,G1,1,6,0,Q2,1
7814,1,2,G3,5,6,28720,Q5,3
7815,1,2,G4,5,4,16500,Q1,1
7816,1,4,G5,2,3,3080,Q1,1
7817,1,2,G4,3,1,30000,Q1,1
7818,1,2,G3,4,4,78000,Q5,1
7819,1,2,G4,5,4,3640,Q5,1
7820,2,1,G3,1,6,630,Q1,1
7821,1,2,G5,3,3,1800,Q2,1
7822,1,2,G3,4,4,8000,Q4,3
7823,1,2,G3,3,4,5800,Q3,1
7824,1,2,G2,4,6,13900,Q4,1
7825,2,4,G4,2,6,0,Q4,3
7826,1,2,G5,4,2,0,Q1,1
7827,1,2,G5,4,3,2400,Q4,1
7828,1,4,G4,2,6,4627,Q4,1
7829,2,3,G5,1,2,8188,Q2,3
7830,2,4,G4,2,2,120,Q2,1
7831,1,2,G5,2,2,0,Q4,3
7832,1,2,G5,2,7,0,Q5,1
7833,2,4,G4,1,4,0,Q2,3
7834,1,2,G5,2,1,0,Q2,1
7835,2,1,G4,1,7,1000,Q4,1
7836,2,4,G3,2,4,15,Q4,3
7837,2,3,G5,1,3,0,Q2,1
7838,1,2,G2,6,7,0,Q4,1
7839,1,2,G4,3,6,40,Q5,1
7840,1,2,G2,3,5,3920,Q2,5
7841,1,2,G2,3,6,18000,Q5,1
7842,1,2,G2,2,6,860,Q3,4
7843,1,2,G5,2,7,4100,Q5,1
7844,1,2,G3,5,6,8040,Q3,1
7845,1,2,G3,4,5,14500,Q3,1
7846,2,3,G5,1,2,0,Q1,1
7847,1,2,G4,3,6,58500,Q5,1
7848,1,2,G4,3,3,0,Q4,1
7849,1,2,G5,2,1,1600,Q2,1
7850,1,2,G4,4,4,0,Q4,4
7851,1,1,G5,1,2,0,Q1,1
7852,2,4,G4,1,4,150,Q1,1
7853,1,2,G4,3,5,6110,Q5,1
7854,1,2,G5,2,6,2000,Q5,1
7855,1,2,G5,3,4,0,Q3,1
7856,1,2,G4,2,4,5210,Q3,1
7857,1,2,G3,4,6,200,Q5,2
7858,1,2,G5,2,6,700,Q3,1
7859,2,3,G5,1,2,0,Q2,1
7860,2,1,G2,1,6,1400,Q1,3
7861,1,2,G5,2,4,1870,Q4,1
7862,1,2,G4,2,3,60,Q2,3
7863,1,2,G5,2,3,0,Q2,1
7864,1,2,G4,4,5,7000,Q5,1
7865,1,2,G2,4,4,14000,Q2,1
7866,1,1,G4,1,4,0,Q1,1
7867,1,2,G3,4,4,4460,Q2,2
7868,1,2,G5,2,6,250,Q2,3
7869,1,2,G2,4,7,27000,Q3,1
7870,1,2,G4,2,4,15630,Q3,1
7871,1,2,G2,4,6,27500,Q1,3
7872,1,2,G5,3,2,0,Q1,3
7873,2,3,G5,1,2,0,Q1,1
7874,2,3,G5,1,1,0,Q1,1
7875,1,2,G5,2,2,0,Q3,3
7876,1,4,G5,2,2,0,Q2,3
7877,1,2,G5,2,3,1000,Q4,1
7878,2,3,G5,1,2,0,Q2,3
7879,2,3,G4,1,4,1000,Q5,1
7880,2,4,G3,4,5,700,Q2,1
7881,2,4,G5,1,3,5500,Q2,1
7882,1,2,G2,4,6,13500,Q4,4
7883,1,2,G3,4,5,13462,Q2,1
7884,1,2,G5,2,3,0,Q3,1
7885,2,4,G4,2,2,600,Q1,1
7886,1,2,G3,3,7,13000,Q4,3
7887,1,2,G4,4,6,33200,Q4,2
7888,2,4,G4,1,3,898,Q1,1
7889,1,2,G5,2,2,0,Q4,1
7890,1,2,G2,3,5,0,Q3,3
7891,1,2,G4,2,4,0,Q2,2
7892,1,2,G4,4,4,2270,Q3,4
7893,1,4,G4,1,4,35804,Q3,7
7894,1,2,G5,2,6,0,Q4,1
7895,2,4,G4,2,3,0,Q2,1
7896,1,2,G4,4,4,6420,Q4,1
7897,1,2,G5,2,6,4000,Q5,1
7898,1,1,G2,1,6,810,Q2,1
7899,1,2,G2,4,6,14150,Q3,1
7900,1,2,G5,2,2,0,Q4,1
7901,1,2,G5,2,1,0,Q2,1
7902,1,2,G4,4,6,4000,Q5,1
7903,1,2,G4,4,5,100,Q5,1
7904,1,1,G3,1,4,800,Q3,1
7905,1,1,G3,1,5,3100,Q1,8
7906,2,4,G4,3,3,200,Q1,1
7907,2,3,G5,1,6,0,Q1,1
7908,1,2,G5,2,6,2100,Q5,3
7909,1,2,G5,2,6,800,Q5,1
7910,1,2,G4,4,6,1500,Q5,1
7911,1,2,G2,5,6,11686,Q3,3
7912,1,2,G5,2,6,4400,Q1,1
7913,2,3,G5,2,1,2856,Q1,3
7914,1,2,G5,2,3,0,Q2,1
7915,1,2,G4,2,4,7000,Q3,1
7916,2,4,G3,2,4,0,Q1,1
7917,1,2,G3,2,4,0,Q2,1
7918,1,4,G3,1,4,4547,Q1,1
7919,1,3,G5,1,2,40,Q2,3
7920,2,2,G4,2,3,500,Q3,1
7921,2,2,G4,4,4,9480,Q5,1
7922,1,4,G5,1,6,0,Q2,1
7923,2,3,G5,1,2,215,Q1,3
7924,1,1,G2,1,4,80,Q2,4
7925,1,3,G4,2,6,0,Q4,8
7926,2,3,G5,1,1,0,Q1,1
7927,1,2,G3,4,4,8000,Q4,10
7928,1,2,G5,4,4,700,Q5,1
7929,1,2,G4,4,6,9172,Q3,1
7930,1,2,G3,5,7,31652,Q5,8
7931,1,2,G4,4,4,6000,Q5,1
7932,2,3,G5,3,2,0,Q1,1
7933,2,3,G5,1,2,3000,Q1,1
7934,1,2,G4,5,6,0,Q3,1
7935,1,2,G4,4,4,10000,Q5,7
7936,1,2,G5,2,4,1100,Q1,2
7937,2,2,G5,2,2,0,Q1,1
7938,1,2,G3,3,4,284,Q1,1
7939,1,3,G5,1,4,0,Q1,2
7940,1,2,G3,6,5,100,Q5,2
7941,2,3,G5,1,3,0,Q3,1
7942,1,2,G5,2,7,0,Q4,3
7943,1,2,G3,4,4,0,Q3,1
7944,2,3,G5,1,2,0,Q2,1
7945,2,1,G1,1,5,1803,Q1,1
7946,1,2,G2,4,5,5000,Q1,3
7947,2,3,G5,2,2,2770,Q1,3
7948,1,2,G4,5,6,1850,Q4,1
7949,2,1,G3,2,3,0,Q4,3
7950,1,2,G2,2,6,2000,Q4,1
7951,1,4,G4,1,3,0,Q3,1
7952,1,2,G4,4,6,4000,Q1,1
7953,1,3,G5,3,2,6500,Q5,1
7954,1,2,G5,2,4,0,Q4,3
7955,1,3,G5,2,2,0,Q2,3
7956,1,2,G5,2,3,0,Q2,3
7957,1,2,G3,3,5,4300,Q4,7
7958,1,2,G1,2,5,5054,Q3,1
7959,1,2,G3,4,6,4800,Q4,1
7960,1,2,G3,4,5,12200,Q4,1
7961,2,2,G3,4,5,0,Q5,1
7962,1,1,G2,1,5,4650,Q1,1
7963,1,2,G3,5,6,1644,Q1,1
7964,1,2,G5,2,4,0,Q2,2
7965,1,2,G3,3,5,5038,Q2,1
7966,1,2,G5,5,4,14900,Q3,1
7967,1,2,G5,2,2,7000,Q3,3
7968,1,2,G3,4,4,7000,Q1,1
7969,1,2,G3,4,6,21000,Q3,3
7970,2,3,G5,1,1,0,Q1,1
7971,1,1,G2,1,4,0,Q2,1
7972,1,2,G3,3,6,0,Q4,3
7973,1,2,G5,2,1,0,Q4,1
7974,1,2,G5,2,6,10000,Q4,5
7975,1,2,G5,2,3,0,Q3,1
7976,1,2,G5,2,6,20000,Q5,1
7977,1,4,G5,1,4,1400,Q2,1
7978,2,1,G4,1,4,3800,Q1,3
7979,1,2,G5,3,5,0,Q2,3
7980,1,2,G2,3,5,4200,Q2,1
7981,1,2,G4,4,4,0,Q3,1
7982,2,4,G3,4,4,1250,Q1,2
7983,1,2,G4,3,4,3412,Q2,1
7984,1,2,G3,4,6,0,Q5,1
7985,1,2,G5,2,4,3500,Q1,1
7986,1,2,G3,4,6,1340,Q1,1
7987,2,3,G5,1,2,0,Q2,1
7988,2,3,G5,3,2,3800,Q4,1
7989,1,2,G4,3,4,220000,Q5,3
7990,1,2,G5,3,2,300,Q2,3
7991,1,2,G5,2,2,1580,Q1,3
7992,1,2,G2,4,6,2880,Q4,1
7993,1,2,G3,3,6,10300,Q3,1
7994,2,3,G5,1,2,0,Q3,1
7995,1,2,G2,3,6,24000,Q3,1
7996,1,2,G4,3,6,18700,Q4,1
7997,1,2,G5,2,3,5800,Q3,1
7998,1,2,G5,2,2,0,Q3,1
7999,2,2,G2,6,4,6855,Q2,1
8000,2,3,G3,3,4,130,Q2,1
8001,1,2,G3,4,4,20500,Q2,3
8002,1,1,G3,1,5,5295,Q2,1
8003,1,2,G4,2,6,10000,Q3,1
8004,1,2,G5,2,5,2000,Q5,1
8005,1,2,G4,5,3,0,Q2,3
8006,1,2,G5,3,2,0,Q2,3
8007,1,2,G4,3,5,8700,Q1,1
8008,1,1,G3,1,4,0,Q1,1
8009,2,1,G1,1,4,14,Q1,1
8010,1,2,G3,4,4,7433,Q4,1
8011,2,3,G5,3,2,1500,Q2,1
8012,1,2,G5,2,3,1000,Q2,1
8013,1,2,G5,2,6,0,Q5,1
8014,1,2,G4,3,5,17000,Q4,1
8015,2,3,G5,1,1,700,Q1,1
8016,1,2,G4,6,4,0,Q5,2
8017,1,2,G5,2,4,25000,Q4,3
8018,1,1,G4,2,2,0,Q3,3
8019,1,2,G5,2,7,0,Q4,1
8020,1,2,G2,3,5,5800,Q3,1
8021,1,2,G3,5,4,539,Q3,1
8022,1,1,G2,1,6,200,Q1,1
8023,1,2,G3,3,6,24600,Q4,1
8024,1,2,G2,2,6,8050,Q2,1
8025,1,2,G5,2,3,1400,Q4,1
8026,1,2,G4,2,6,1000,Q5,1
8027,1,2,G2,4,5,1900,Q4,1
8028,2,3,G5,1,4,0,Q1,1
8029,2,2,G5,3,3,0,Q1,1
8030,1,2,G4,4,4,0,Q3,1
8031,1,2,G3,4,4,7100,Q3,1
8032,1,1,G2,1,6,4500,Q1,1
8033,2,2,G1,2,4,400,Q1,1
8034,1,1,G1,1,4,1900,Q2,1
8035,1,4,G5,1,1,0,Q1,1
8036,2,3,G5,1,2,0,Q1,1
8037,2,3,G5,1,1,0,Q2,1
8038,2,4,G4,3,4,1000,Q1,1
8039,2,3,G5,1,2,0,Q3,3
8040,1,2,G4,2,6,56540,Q5,1
8041,1,2,G5,2,2,0,Q4,1
8042,1,2,G2,4,5,30,Q2,1
8043,2,1,G5,1,3,0,Q1,1
8044,1,2,G3,4,4,300,Q1,1
8045,2,3,G5,1,1,0,Q1,3
8046,1,1,G1,2,4,0,Q4,3
8047,2,3,G5,2,2,0,Q1,1
8048,1,2,G3,4,4,0,Q3,1
8049,1,2,G5,3,4,200,Q3,1
8050,1,2,G5,2,3,0,Q3,1
8051,1,2,G2,4,5,8060,Q4,3
8052,1,2,G5,3,5,0,Q1,1
8053,2,3,G5,1,1,0,Q1,1
8054,1,2,G5,2,2,0,Q1,3
8055,1,2,G5,2,2,0,Q2,3
8056,1,2,G5,2,5,0,Q5,1
8057,1,2,G2,3,5,10700,Q2,1
8058,1,2,G4,4,7,2580,Q3,1
8059,1,2,G4,3,6,18000,Q4,1
8060,1,2,G2,3,5,14600,Q3,1
8061,2,2,G5,2,3,0,Q2,1
8062,1,2,G5,2,4,0,Q5,1
8063,1,3,G5,1,3,800,Q5,3
8064,2,3,G4,1,2,0,Q2,1
8065,1,2,G4,5,4,0,Q1,3
8066,1,1,G2,1,6,0,Q1,1
8067,2,4,G4,4,7,4000,Q3,1
8068,1,2,G3,4,5,2020,Q1,3
8069,2,2,G4,1,4,0,Q1,3
8070,2,4,G2,3,4,0,Q1,1
8071,1,2,G5,3,3,0,Q5,1
8072,1,2,G5,2,2,0,Q1,1
8073,1,2,G3,4,7,41000,Q5,3
8074,1,2,G3,4,6,5030,Q2,1
8075,2,3,G5,1,1,0,Q2,1
8076,1,2,G5,2,2,0,Q2,1
8077,2,2,G3,2,2,0,Q1,1
8078,1,2,G5,4,4,2550,Q2,3
8079,1,2,G4,3,3,2800,Q2,3
8080,1,4,G5,2,2,0,Q3,1
8081,2,3,G5,1,1,0,Q1,1
8082,1,2,G2,6,4,6350,Q2,1
8083,1,2,G5,3,2,11900,Q2,1
8084,2,3,G5,1,1,0,Q2,1
8085,2,3,G5,1,7,0,Q1,1
8086,1,4,G5,1,1,635,Q1,1
8087,1,2,G3,4,6,2000,Q3,1
8088,1,2,G4,2,5,6510,Q4,5
8089,1,2,G3,6,5,35100,Q3,1
8090,1,4,G5,1,4,500,Q2,3
8091,1,1,G3,2,4,0,Q1,1
8092,2,3,G5,2,1,0,Q1,1
8093,1,2,G3,4,4,5000,Q5,1
8094,2,3,G5,1,3,0,Q3,1
8095,1,1,G4,2,4,0,Q2,1
8096,1,2,G5,2,3,0,Q1,1
8097,1,2,G2,4,6,53000,Q5,3
8098,1,2,G3,5,6,14552,Q3,1
8099,1,2,G3,4,6,0,Q4,3
8100,1,2,G5,3,6,200,Q5,1
8101,1,2,G3,4,6,2000,Q5,1
8102,1,2,G2,3,6,14602,Q3,1
8103,2,3,G5,1,2,0,Q2,1
8104,1,2,G3,4,4,5000,Q3,2
8105,2,1,G2,1,6,0,Q2,1
8106,2,2,G3,4,6,28500,Q2,1
8107,1,2,G5,3,3,0,Q2,5
8108,2,2,G5,2,3,0,Q2,1
8109,1,2,G5,2,2,0,Q2,1
8110,1,2,G3,4,4,14671,Q2,1
8111,1,2,G5,2,2,40480,Q2,1
8112,1,2,G3,4,7,29300,Q5,1
8113,1,2,G5,2,4,0,Q4,1
8114,1,2,G2,5,5,2000,Q1,2
8115,2,1,G3,1,4,1100,Q1,1
8116,1,2,G2,3,5,0,Q4,1
8117,2,3,G5,1,4,60,Q1,1
8118,2,3,G5,1,1,0,Q1,1
8119,2,3,G4,3,4,2370,Q4,1
8120,2,2,G5,3,2,0,Q3,3
8121,2,3,G5,1,1,0,Q2,1
