id,edu,age,debt,equity,income,slack,cs
115800101,7,G5,4100,NA,3371,3139,1486
115800131,2,G5,0,20325,4436,4239,1810
115800171,3,G5,8940,9340,5420,4973,5266
115800191,4,G5,2000,387800,4371,2717,2790
115800351,5,G2,5580,13420,3963,3546,3000
115800371,4,G4,9400,16736,6229,5198,2730
115900141,4,G4,0,12240,3350,2954,1236
115900311,2,G5,20,38938,10982,10048,4200
115900371,6,G3,9000,24940,226,42,1584
116000172,6,G2,42390,41170,5210,4075,2340
116000312,6,G1,2800,1050,3906,3607,2930
116000342,6,G2,600,24130,NA,3228,1708
116100112,6,G2,7500,5825,3342,2860,999
116100172,4,G4,20,12296,2303,2140,1395
116100312,2,G5,3400,2610,1400,1230,826
116100362,3,G3,0,9121,1198,1144,1524
116100382,6,G2,0,2562,4062,3771,2040
116700321,6,G5,0,132400,5871,5497,1210
116800351,3,G5,2000,917,1050,NA,1196
116800361,5,G4,6330,44585,6140,4987,3831
116900331,5,G3,19700,39250,10678,8911,5031
116900351,5,G3,36000,82136,9014,7369,4980
117000142,4,G5,1320,210180,2606,2325,2200
117100112,4,G4,0,60800,3610,2888,1734
117100132,5,G5,12500,54090,4065,3169,3960
117100322,6,G3,15030,43270,4543,1453,6850
117100362,4,G3,0,107863,10259,9000,5452
117100372,6,G3,10000,63080,10776,7656,4994
117100392,5,G2,493,6309,2535,2225,1149
117700131,4,G5,0,410,876,876,540
117700141,6,G3,0,8650,2875,2742,2200
117700151,2,G5,0,13210,2866,2424,1560
117700361,4,G2,13100,11098,8217,6315,1820
117800161,6,G3,197889,333397,15650,9334,7150
117800171,2,G5,180,9620,2241,2190,2188
117800301,4,G4,4961,62269,14437,11665,6240
117800351,4,G5,0,14132,2411,2114,939
117900321,2,G4,11596,7587,7968,6645,1207
117900351,6,G3,40850,33634,1996,415,1904
117900361,3,G4,300,9334,10311,9786,4494
117900391,4,G4,9000,63160,10420,8740,1995
118100172,7,G4,0,155304,22385,17644,13110
118100352,2,G5,0,5900,3117,2788,1459
118100362,6,G3,13093,70211,4158,3553,3104
118100372,4,G4,8150,18440,8327,6790,2560
118700121,6,G5,99000,663500,26031,18634,4860
118800301,6,G3,34260,NA,9542,7138,4045
118900171,6,G3,0,19680,7263,6001,2610
118900311,4,G4,4800,12868,2633,2377,1750
119000102,5,G5,0,155100,10112,9371,4856
119000132,6,G5,0,288250,18054,15108,5610
119100162,7,G5,10000,437200,16491,NA,5300
119700181,4,G1,13700,4810,5148,4633,2670
119900171,4,G5,50,13534,3649,3482,1156
120000222,4,G5,2000,17594,7390,6809,2518
120000302,4,G4,0,3454,1932,1931,1034
120000332,4,G5,0,22564,4007,3611,2274
120000352,3,G5,0,5870,3768,3665,1682
120000372,2,G5,0,104250,2413,2395,1236
120100202,6,G3,16150,144101,16643,12424,2100
120100252,4,G3,3200,9230,2987,2618,1382
120100272,2,G5,0,50,266,246,557
120100302,2,G5,0,162400,3618,3149,1813
120100312,3,G5,2000,33400,4956,3743,2070
120100372,7,G5,5000,49800,15518,13061,3597
120700361,5,G3,100,2930,7452,7102,3833
120800231,4,G4,500,16885,4985,4647,1710
120800241,4,G5,6043,20895,4954,4571,2345
120800291,5,G5,80,1940,947,937,753
120800301,2,G5,0,30517,2703,2295,1451
120800351,2,G5,42400,25576,907,NA,1063
120800361,6,G5,0,20183,2171,2106,1100
120800371,4,G5,0,816,3252,2985,1560
120900201,3,G5,0,22530,2606,2491,1308
120900211,4,G5,60,10164,1587,1478,1260
120900281,2,G5,0,24700,4998,4885,1580
120900361,6,G5,0,64100,2351,2192,1968
121000222,4,G5,0,42310,2895,2613,2794
121000292,6,G3,3520,58804,9190,7429,4487
121000352,4,G5,0,37051,995,825,1692
121000362,6,G3,111150,169378,13704,10583,4630
121100222,3,G5,0,1619,2335,2241,1018
121100232,5,G3,5385,7975,4941,NA,2634
121100302,4,G5,1600,49616,9024,6576,2600
121100362,2,G5,0,30865,3815,3511,1338
121700261,4,G5,1000,66306,12472,11579,6310
121700271,4,G4,90,10266,8758,7580,3850
121700341,2,G5,0,17496,4198,3846,1841
121700381,6,G5,100,25536,7077,6515,4200
121800251,4,G4,758,3768,3256,3160,2190
121800311,4,G3,6184,19884,4939,4201,2486
121800321,6,G3,30000,37094,4406,3871,3580
121800361,5,G2,3280,24446,3466,2589,1844
121800371,4,G4,0,27684,7994,6720,2737
121800381,6,G2,0,4857,4860,3965,1390
121800391,4,G4,0,21846,8220,7189,2817
121900311,6,G2,452,32202,6788,5487,2944
121900331,4,G5,0,5950,3887,3567,1943
122000202,4,G5,95,27195,1709,1637,1617
122000312,3,G5,0,28610,2757,2638,2181
122000352,3,G5,0,32486,2340,2038,2187
122100242,4,G5,17200,NA,5251,4288,1969
122100262,4,G3,250,1194,2736,2554,2490
122100282,6,G4,22000,54926,6338,5043,2676
122100292,6,G2,20000,28450,2280,1533,2030
122100312,6,G3,4593,1827,2357,1976,1790
122100342,2,G5,1000,16290,1591,1543,572
122700231,2,G5,0,6844,672,631,1043
122800221,1,G5,0,295,790,787,896
122900311,1,G5,0,2518,1314,1284,1350
122900341,4,G4,2000,1179,1120,997,1421
123100262,6,G4,0,29406,4555,3805,3010
123100282,5,G3,150,4350,5022,4606,3780
123700231,6,G2,0,8494,3054,2705,2000
123800201,3,G5,2500,12518,2255,2030,1760
123800231,5,G2,13700,17634,5341,4319,3906
123800241,5,G3,0,34703,9064,NA,2280
123800251,2,G5,5200,32858,5563,4923,1500
123900211,5,G5,0,63505,3008,2861,1835
123900241,4,G5,0,23653,995,916,1038
130000362,3,G3,800,NA,990,883,1335
130100242,6,G3,2000,90494,10369,7925,3136
130100272,1,G5,0,5030,724,682,620
130100282,4,G4,6100,12710,5693,5137,3291
130100302,5,G4,0,12117,4609,4270,1384
130100322,7,G4,0,162700,21670,17133,8356
130100382,4,G4,20600,NA,8192,7343,2405
130700331,2,G5,1820,6280,5653,5450,1627
130700391,4,G3,6500,10480,4267,3638,3066
130800231,3,G5,751,11304,1193,1121,1145
130800301,2,G5,180,5079,794,737,529
130800331,3,G5,1000,11055,1366,1337,712
130800341,1,G5,0,30,411,401,483
130800391,6,G2,45000,28673,5459,4712,4270
130900241,4,G4,0,1398,1599,1458,964
130900261,6,G3,0,57380,16114,13097,9780
130900291,2,G5,0,4608,NA,4233,1072
130900321,4,G3,0,538,2180,2169,934
130900381,2,G5,0,1928,4692,4512,4092
130900391,3,G5,0,1060,2179,2170,1516
131000252,2,G5,0,3415,1570,1329,1613
131000292,6,G3,0,101520,4753,4146,2442
131000312,4,G3,1050,62082,5588,4985,5526
131100312,4,G4,8859,10173,4056,3346,562
131100322,3,G4,0,9228,1775,1549,778
131700211,6,G4,9353,42145,6804,6183,5170
131700241,4,G5,385,3099,806,795,492
131700311,6,G4,150,208297,17823,8372,5150
131700351,5,G2,0,14596,5369,4411,1360
131700381,4,G3,500,33603,7261,6188,3015
131700391,4,G4,3700,27843,5015,4460,2500
131800311,6,G2,70000,NA,10574,6499,2710
131800331,4,G4,500,67889,6530,5837,5680
131800361,4,G4,0,30462,12780,10072,1870
131800371,5,G4,4000,26955,3495,2806,2228
131900211,4,G2,0,2614,3070,2629,1858
131900281,2,G5,0,36709,8086,7675,2584
131900361,4,G3,588,17487,6058,5098,3770
131900371,6,G4,0,135100,9968,8593,4280
132000282,4,G4,43053,43400,6272,3432,2579
132000302,3,G5,0,17700,2172,2011,1238
132000322,4,G5,1428,21162,4055,3662,1775
132100222,4,G5,0,350,1681,1680,910
132100282,2,G5,0,2100,790,790,237
132100342,2,G5,0,1500,1388,1190,745
132100352,1,G5,0,5200,1054,1019,476
132700261,4,G4,2100,3040,3261,2948,2692
132700311,3,G5,3000,5830,3488,2843,1937
132800221,4,G3,13180,47332,9728,8019,3748
132900241,4,G4,1500,12060,3845,3372,2850
132900301,2,G5,500,17591,1866,1736,1023
133100202,4,G4,29520,37714,5183,3915,2962
133100242,2,G5,3000,88760,3625,3337,1053
140000262,5,G5,20,198,815,766,731
140000292,4,G5,0,15875,1657,1598,1124
140000322,4,G5,0,33538,2137,2025,1850
140000382,7,G4,13056,26904,3764,2994,1920
140100212,3,G5,0,310,1861,1861,970
140100252,6,G5,0,29536,2375,2152,1718
140100282,4,G4,1020,67,1410,1378,558
140100302,4,G5,0,97480,5166,4901,3430
140100342,3,G5,0,11736,4709,4238,2822
140700271,6,G3,0,58238,13190,11061,7407
140700281,6,G5,500,63792,8986,6641,2884
140700311,7,G3,10200,13684,12254,11103,2510
140800261,6,G5,48,32172,5897,5247,2207
140800271,2,G5,0,15140,1935,1867,957
140800281,6,G3,12500,34435,11938,9305,6346
140800321,4,G5,0,9140,4479,4326,1330
140900201,6,G2,2119,20634,3479,3186,1655
140900251,6,G5,5060,26980,4253,3831,2574
140900351,3,G5,3660,4376,3796,3514,1254
141000222,2,G5,0,14249,1829,1754,1086
141000362,1,G5,0,20,640,639,452
141100312,4,G4,2392,NA,5508,4540,1146
141100322,6,G3,0,1500,1750,1660,1018
141100352,6,G1,800,9090,3861,3205,1960
141100372,5,G3,16060,23604,5950,5159,3205
141100392,6,G3,2140,7288,9209,7868,4334
141700261,4,G3,550,12642,7016,6615,4404
141700301,4,G5,0,4300,858,827,726
141700311,4,G4,4000,2410,5551,4868,1160
141800221,4,G5,0,100,4463,4379,1475
141800251,3,G5,6500,6508,4792,4578,1603
141900201,7,G5,14448,71971,11174,8262,3061
141900251,4,G5,10000,NA,120,NA,757
141900331,1,G5,0,7375,1267,1056,811
141900351,6,G2,9600,20232,3491,2668,2364
141900361,5,G2,28973,41857,16060,12296,5790
142000212,4,G2,0,7928,6164,4665,2469
142000242,6,G1,550,3530,3453,2835,2308
142000382,4,G3,16000,30422,5516,4898,3769
142100202,6,G3,0,14899,4014,3414,1917
142700341,2,G5,0,7505,1269,1238,710
142800231,4,G4,0,6230,2688,2225,1924
142800301,3,G5,0,1125,990,982,912
142800341,4,G4,3000,26020,5433,4833,2391
142800351,4,G4,1500,19412,4798,4606,3827
142800361,1,G5,0,210,782,781,261
142900211,2,G5,0,313,840,840,553
142900381,3,G5,0,41840,4749,3928,1519
142900391,1,G5,0,4000,1332,1305,353
143000302,2,G5,0,31815,2386,2154,1138
143000312,2,G5,6000,42723,3206,2460,2670
150000222,2,G5,150,12360,5401,4885,3650
150000302,5,G2,0,17452,8914,7338,3148
150000382,2,G5,0,21160,178,NA,678
150100222,3,G5,1000,6010,1126,1101,1052
150100272,7,G4,0,40920,10144,7949,2964
150100292,7,G5,34280,41253,7064,5931,1670
150100362,6,G2,0,14150,11862,9889,5900
150700251,4,G3,0,12379,718,550,1246
150800341,7,G4,3790,17512,16581,13745,12350
150900251,6,G4,34500,20020,12490,9424,3566
150900321,6,G5,0,109850,11273,9134,2052
150900361,4,G3,117,28099,2162,2064,2535
150900391,7,G5,14000,59814,11973,7041,5120
151000202,7,G5,0,36200,3576,3374,2178
151000222,2,G5,0,9200,3245,3068,996
151000262,3,G5,1800,16026,5732,5177,3360
151000302,6,G2,800,3770,3201,2786,1840
151100272,4,G5,0,55117,3645,NA,863
151100332,6,G3,3000,98864,10500,8469,3290
151700321,4,G5,0,30,1342,1335,932
151700371,7,G4,1e+05,213800,19568,14352,2400
151800211,6,G4,3500,19380,3342,2946,1810
151800231,6,G5,80890,56360,1897,295,1054
151800301,5,G3,15800,28736,9888,7431,4798
151800321,3,G5,500,19600,1752,1488,1012
151900281,2,G5,0,21420,5005,4612,2342
151900291,7,G4,5000,116000,12449,8704,9760
151900321,2,G5,0,4500,1305,1297,780
151900341,4,G4,2000,4392,6104,5627,2050
151900391,4,G5,500,54226,5843,5368,2355
152000232,6,G3,31500,59364,9653,6766,4520
152000252,7,G4,42000,37010,18249,13854,6900
152000272,4,G4,27000,187220,7708,6691,3830
152000322,4,G4,10000,NA,10816,10604,3370
152000392,2,G5,1800,19800,9210,8346,4520
152100232,6,G2,15000,10800,5922,5225,2125
152100242,4,G3,0,67916,1402,1113,2080
152100292,6,G4,46000,374551,10836,7928,9900
152100302,6,G3,20000,60693,15022,12145,4960
152100322,5,G3,4200,18798,5338,4903,2320
152100362,2,G5,0,16390,2191,2183,844
152700231,7,G4,1500,146516,10227,5596,4232
152700261,6,G3,29900,56680,10560,8085,6640
152700271,7,G2,17000,26136,7189,5370,4020
152700321,1,G5,0,180,726,726,492
152900231,7,G3,0,56060,5253,4766,3734
152900321,2,G5,0,350,988,976,1128
152900341,1,G5,1500,NA,839,839,855
153000222,2,G5,2400,19510,1704,1478,857
153100242,6,G4,0,41500,8365,8021,2944
153100302,3,G3,1200,NA,2703,2628,1755
153100312,2,G5,0,519,2668,2666,2030
153800201,2,G5,0,29100,4295,4257,2014
160000232,6,G4,11650,79386,8742,5927,3480
160000262,5,G1,0,22178,4326,3869,2325
160000392,6,G5,15000,73374,10925,8076,5772
160100212,5,G2,0,5820,7749,7340,6160
160100222,2,G5,100,3244,1378,1377,875
160100262,4,G5,0,290,5632,5039,1022
160100292,6,G3,0,46649,5480,4824,2317
160100322,5,G2,12870,9801,3671,2854,2385
160100372,6,G3,27100,23602,9146,6568,3940
160700211,1,G5,0,21240,1333,1272,874
160700281,6,G3,0,108333,7940,6717,4780
160700351,2,G5,0,230,1432,1415,762
160700371,1,G5,0,390,1464,1453,818
160800201,6,G5,100,7540,2148,2132,1185
160800251,6,G2,1000,43294,4651,4260,2440
160800291,4,G4,10500,42600,17862,13188,3866
160800301,4,G4,0,4745,1693,1649,1216
160800371,2,G5,0,1180,2119,2107,1237
160900201,3,G5,100,16950,703,674,550
160900251,4,G5,5000,83405,12516,10344,4860
160900271,4,G4,0,835,2561,2500,1528
161000222,6,G2,16000,5880,5938,5769,3100
161000262,6,G3,6700,5369,4730,3963,2574
161000282,4,G4,30000,91836,5461,4036,3480
161000342,6,G1,0,16150,2916,2358,2205
161000352,6,G2,0,25455,2635,2198,1563
161100202,4,G1,80,2130,3047,2499,1903
161100212,3,G3,0,103060,4286,3833,2600
161100242,5,G1,7370,NA,2665,2330,2281
161700261,2,G5,410,2465,676,625,445
161700281,6,G2,7000,6730,4806,4248,2540
161700291,4,G3,0,9800,2532,2260,1174
161700331,6,G2,1719,21659,4251,3923,1720
161700351,4,G3,0,55010,7155,6580,1931
161800231,4,G2,8400,7601,4662,4018,1944
161800331,4,G5,0,6760,2244,1932,950
161800381,7,G4,12938,14606,2901,2567,2802
161900291,6,G4,13850,50496,18679,14914,8290
161900321,4,G5,1000,23455,1980,1612,1555
161900351,4,G3,80,23487,9067,7428,5376
161900391,2,G5,0,6095,430,428,547
162000362,2,G5,0,8940,1114,1111,407
162100302,4,G4,168,44500,8682,7963,2040
162100382,4,G4,0,14300,3639,3367,1786
162100392,6,G5,0,5910,916,898,593
162700341,1,G5,0,1196,520,519,388
162700371,1,G5,2500,49688,3554,3003,1008
162900341,3,G5,4200,64718,5140,3254,2166
170000312,5,G3,14500,21178,4176,2863,2110
170000352,6,G4,1000,85348,12559,8326,6675
170000362,5,G3,0,5478,708,608,514
170000372,4,G3,0,10436,4092,3383,3822
170100302,2,G5,21,367,944,944,694
170700341,6,G3,13700,9570,6131,4980,3044
170700391,4,G5,0,10600,1970,1912,710
170800381,2,G5,0,1750,1110,1109,465
170900371,5,G4,0,25931,623,392,2328
170900381,2,G5,0,69170,6317,6073,1655
171100352,6,G3,5600,22450,4280,3703,2950
171100372,3,G5,9960,NA,1074,1066,915
171800341,1,G5,0,50,616,615,412
171900321,5,G2,20840,27780,4632,3216,1720
172000302,7,G4,54000,51180,3650,1197,1542
172000382,2,G5,6000,41600,3976,3341,990
172100322,4,G4,0,87550,6525,5895,3796
172100362,5,G3,0,4010,1684,1557,1095
172100382,4,G5,0,94840,4220,3813,2444
172700331,3,G5,60,33938,1097,1086,855
172700351,4,G5,500,46610,2158,2104,1170
172900311,2,G5,0,24352,5581,5455,2568
172900341,2,G5,0,7200,1665,1662,490
180000322,5,G2,100,4907,2580,2426,1090
180100322,1,G5,0,30180,3662,3052,2635
180100372,4,G2,0,11039,3567,3168,1930
180700381,4,G4,0,16970,6591,5627,3381
180800341,4,G5,0,10580,3654,3099,2075
180900301,7,G3,60,12200,5690,4909,2900
180900331,5,G4,0,1060,4925,NA,2631
181000312,2,G5,0,500,1121,1120,1249
181000322,4,G5,2000,132450,3900,3675,1747
181000362,6,G5,3000,1326,3508,2320,2780
181100332,6,G4,14500,108950,6102,5690,2790
181700341,2,G5,0,26050,855,809,736
181800341,4,G5,0,48332,3588,3130,2860
181900311,6,G4,0,11120,8506,7670,2209
181900321,4,G4,4324,5522,8697,7632,2162
181900381,2,G5,0,15670,1176,1165,330
182000302,6,G4,12720,75058,10557,8533,4840
182100392,3,G5,0,12532,2364,2027,1242
182700351,6,G4,34500,9856,11063,8405,4390
182700361,4,G5,1000,30850,5392,5103,3045
182700371,4,G5,9300,35340,8272,7490,1825
182900301,6,G3,0,16820,5063,4611,2610
182900351,1,G5,3000,3455,2208,2181,1250
182900371,4,G5,7400,34700,2430,1959,880
183000302,2,G5,2000,1310,6281,5835,2414
183100302,4,G4,0,540,567,545,489
183100312,3,G5,0,24395,2419,2193,1635
183700301,4,G5,0,42412,3399,2933,2255
183800301,5,G3,3454,28206,5917,4453,1500
190000202,4,G4,13500,19500,5034,3208,3108
190000222,2,G5,0,46730,2225,1933,1180
190000312,2,G5,0,100,1350,1347,362
190000372,4,G5,0,250,3527,3400,1310
190000382,3,G5,0,1290,5707,5156,1910
190100242,6,G3,0,22730,3939,3760,1702
190100252,4,G5,8464,NA,878,574,1594
190100282,5,G2,1300,29507,4084,3457,2999
190100292,6,G2,15000,37750,3120,2296,2320
190100322,4,G5,0,3800,1092,1065,480
190100332,3,G5,0,78200,1564,1543,1182
190100342,7,G5,250,127734,9266,7556,3770
190800321,2,G5,240,NA,1420,1419,685
190900231,2,G5,0,134800,4884,4525,1520
190900281,5,G3,21842,51321,6422,4715,3290
191000232,6,G5,120,133880,4844,4408,2934
191700301,4,G5,450,14130,6207,5274,2142
192800211,2,G5,0,NA,4289,4023,1275
192800221,3,G5,0,37587,9151,8758,3060
193800281,6,G2,3700,77121,9604,7384,2195
195800271,7,G4,8000,89884,8971,5670,5830
210000192,4,G4,0,4714,1866,1804,1508
210000232,6,G4,0,1358,2307,2041,2078
210000252,3,G5,3272,608,2494,2064,1835
210000292,4,G5,18800,39704,6638,5516,3410
210000372,4,G2,10624,25816,4955,3884,2242
210100222,4,G4,0,13190,5242,4563,2836
210100282,6,G5,50,31170,6836,3642,3760
210100362,7,G4,71723,NA,11795,11565,5232
210100392,4,G3,1800,38920,3890,3483,3982
210101132,7,G5,0,288800,10622,9535,3000
210700121,3,G5,0,20810,2673,2563,1088
210700161,4,G3,4100,7833,4817,4449,2390
210700221,3,G3,400,1630,2156,1964,1093
210800151,1,G5,0,11168,471,470,602
210800321,3,G4,1800,10142,6922,6483,2146
210800341,7,G3,5520,10026,5342,4749,2474
210800361,6,G3,0,3115,3219,2679,2004
210800381,3,G4,716,1494,995,952,990
210900131,4,G5,NA,1170,2911,2685,1956
210900161,6,G3,0,145034,10280,8455,5092
210900241,4,G4,0,1650,915,915,955
210900301,6,G3,22700,56947,11064,8792,NA
210900331,4,G4,5000,11450,1265,1060,826
210900381,6,G2,14740,37064,8014,6633,2462
211000182,4,G5,1000,52500,1656,1324,1700
211000202,4,G4,5825,21760,7137,6162,3010
211000232,6,G2,40000,109400,10950,9564,4410
211000252,2,G4,0,1250,1275,1214,745
211000372,4,G1,7010,7410,5611,4986,4449
211000382,4,G2,1500,11690,4636,4259,3442
211100112,5,G4,10000,38050,12140,11579,5520
211100262,3,G5,0,1086,811,811,609
211100332,4,G4,55000,80670,12433,11715,5380
211100382,6,G3,69472,136572,15368,12064,4404
211700151,7,G4,0,98240,2948,2214,1406
211700161,5,G3,2000,43465,3355,2743,4130
211700221,2,G4,6518,NA,228,191,910
211700261,3,G5,0,42820,1887,1611,1352
211700331,5,G3,6000,119697,12942,11903,7230
211800141,6,G2,0,2600,1863,1843,2040
211800161,3,G5,0,137900,5898,5197,2782
211800231,6,G2,26500,36961,3017,2207,2170
211800251,6,G3,1580,35502,2565,2276,2710
211800301,4,G5,500,64218,5234,4594,1990
211900251,2,G5,0,502,2223,2202,1110
211900271,2,G5,0,15250,3425,3110,1087
212000102,4,G4,1000,1140,2390,2253,1562
212000232,6,G4,0,10140,3411,3194,2020
212000242,5,G2,400,9280,3854,3385,2590
212000282,6,G2,0,17302,1046,698,1268
212000292,4,G4,3207,29629,4721,4280,2565
212000322,6,G5,0,35180,3358,3195,1264
212100182,5,G2,3000,9000,2531,2494,990
212100322,6,G5,700,13286,5424,4970,1800
212100332,2,G5,0,28000,906,879,610
212100352,6,G3,10016,22408,16345,12052,4750
212100362,5,G2,2500,19700,5125,4558,1571
212700131,3,G5,1000,79270,1235,1059,839
212700151,6,G3,29000,104360,13478,10243,3246
212700171,6,G4,0,272560,9212,8301,2985
212700191,2,G5,0,680,1030,529,464
212700231,3,G5,0,38280,3871,3468,1930
212800231,2,G5,0,8080,1637,1623,1214
212800341,5,G2,9450,43908,5830,4687,2387
212800381,4,G3,300,17266,9800,7937,3000
212900161,3,G5,0,75970,1315,1194,1110
212900181,4,G5,0,66744,1993,1779,1403
212900191,4,G3,0,3000,3077,2759,1620
212900241,2,G5,300,14980,796,791,659
212900291,4,G4,2860,93890,18012,NA,5420
212900301,6,G1,0,1100,1804,1500,1465
212900361,2,G5,0,23120,1414,1206,2203
213000272,5,G3,0,5,615,569,1181
213000312,4,G2,8800,44696,4073,3176,3000
213000392,4,G5,0,314,733,732,600
213100212,6,G2,3100,26195,4725,3960,2360
213100222,6,G2,2000,NA,4405,4214,1480
213100272,6,G2,2000,672,3046,2835,920
213100302,2,G5,0,90870,11304,10121,2760
213100332,6,G2,0,10840,6691,5896,3540
213100382,4,G4,20200,42060,5449,4319,4326
213700271,3,G5,0,4300,1113,1104,589
213700301,2,G5,3000,NA,4887,4089,3510
213700361,4,G2,0,13966,2004,988,1520
213800121,4,G5,0,9565,1277,1263,891
213800191,6,G4,0,21550,5653,4720,2760
213800241,6,G3,12200,63205,11312,9116,3600
213900171,4,G4,0,80740,1584,1199,2272
213900251,5,G3,19101,11324,3767,3182,3420
213900311,3,G5,0,9940,5271,4429,3620
213900321,6,G5,14500,107800,7597,5860,3260
213900331,6,G4,0,32665,8485,6710,2720
213900351,3,G4,2000,NA,859,853,1202
213900371,6,G4,60000,117730,21984,15429,4372
213900391,6,G5,5000,164104,9134,8149,3543
214000102,4,G5,89000,122010,9534,7150,5224
214000382,6,G4,0,5030,4307,3766,2465
214000392,6,G3,4323,43947,6983,5874,4270
214100192,4,G5,4000,96160,2021,930,792
214100372,4,G2,11840,NA,4873,3629,3497
214100382,4,G4,32800,27480,5400,5011,5700
214700131,7,G3,4700,292010,6783,4247,2120
214800101,6,G2,27000,113000,24127,18592,6680
214800191,6,G2,0,2790,3888,3321,1624
214800311,6,G3,15700,77445,7351,5653,4934
214800391,5,G3,0,16830,8826,7463,2376
214900131,7,G5,0,44264,2168,2164,1856
214900381,3,G5,0,57750,7945,6663,4467
215000102,4,G4,20,17633,3406,3056,2462
215000152,4,G5,0,1527,4088,3826,1244
215000362,5,G2,13621,10615,7003,5763,3000
215000392,3,G5,22556,2514,3295,3092,1023
215100122,3,G5,20,1632,723,723,635
215100182,7,G2,2200,18522,3880,3574,2603
215100192,1,G4,400,20918,5450,4718,5050
215100312,4,G3,0,7548,5166,4731,1360
215700121,3,G5,11700,14034,1357,447,1220
215800171,3,G5,5065,34505,6246,5804,2980
215800351,6,G2,45490,7575,8813,7301,3440
215900101,3,G5,26500,86130,6530,5353,2489
216000142,7,G2,0,11266,3839,3609,2056
216000162,5,G1,30,620,1495,1366,1714
216000342,7,G2,5000,52200,19433,14870,5610
216100112,5,G5,0,839,1962,1951,621
216100172,6,G5,132000,59800,4275,141,2870
216100322,6,G2,10010,22770,4885,3498,2410
216100342,3,G5,0,104,987,987,990
216700131,7,G2,NA,8182,4414,3934,2218
216700141,5,G2,0,1266,2439,2349,970
216700161,7,G4,78500,110300,5003,3703,5702
216800141,6,G3,0,132010,9454,8432,4310
216800301,6,G3,0,44429,7660,6558,3310
216800381,3,G5,0,293105,1053,300,1266
216900101,4,G5,4000,2456,3204,2849,3790
216900171,6,G2,56100,200900,17974,12839,5250
216900331,3,G5,14100,51866,4113,3445,3068
216900361,6,G5,0,130800,124,NA,1320
217000142,6,G5,32000,895513,17368,12160,4100
217000382,5,G2,17000,18930,4397,3477,1845
217000392,2,G5,0,31332,8726,7382,2664
217100142,4,G5,56800,259360,1692,1281,3880
217100162,3,G5,130250,45109,2615,411,2531
217100182,4,G1,6000,4000,70,60,2580
217100192,6,G1,0,1520,1450,1317,1442
217100322,4,G5,6000,45700,1780,1516,2100
217100352,6,G1,6000,2282,2886,2252,1650
217100382,4,G4,0,82710,7496,5372,3259
217100392,5,G3,10500,34800,5991,5284,4020
217700191,3,G4,5100,2766,6052,5547,2792
217800301,5,G3,4000,32232,7528,6172,4360
217800391,6,G5,6000,60830,7433,6485,4206
217900131,6,G5,6800,50820,13738,12032,4180
217900181,6,G2,3000,171104,14494,13486,3534
217900321,5,G2,3400,1592,3416,2946,2688
217900371,7,G4,8000,147610,26315,20921,7746
218000122,4,G5,14000,48968,3361,3195,2304
218000132,4,G5,0,45400,4489,3937,1220
218100142,5,G4,2500,103631,9395,8240,4000
218100152,5,G5,0,82280,1760,1615,1594
