V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164
2018,20700381,P,818.239215,,1672.4122,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,N,3,57,G4,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,G5,Q4,,Q4,Q4,,Q4,37504,13304,13304,12304,1000,0,24200,23200,23000,200,0,1000,1000,0,0,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1300,0,0,0,0,0,300,1000,300,0,1000,0,0,,,,,,1000,300,0,0,0,0,0,159,70,89,36204,7166,6477,118,571,0,0,0,5520,3170,720,360,700,150,480,240,520,4816,1646,432,905,220,0,89,,,,,,,,,,,,,,,,,,,,,,1,60,200,200,3,,,
2018,20700391,P,632.1550633,,1292.07183,G2,1,1,G2,G2,G2,G2,G2,4,1,G3,1,,,28,G1,7,G4,1,5,G4,G4,G2,G2,G1,Q2,,Q2,G3,Q2,,Q2,Q2,,Q2,9472,6472,6472,6472,0,0,3000,0,0,0,0,3000,3000,0,0,0,2800,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,2800,0,0,0,200,200,0,6672,3283,3240,0,43,0,0,0,3249,1310,400,300,0,0,180,150,280,1344,34,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,65,80,100,4,,,
2018,20800211,F,609.5186106,1221.734191,,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,H,8,62,G5,1,G1,2,1,G1,G1,G3,G1,G1,Q4,Q4,,G4,Q2,Q2,,Q3,Q2,,15860,5410,5410,5410,0,0,10450,10000,10000,0,0,450,100,350,350,0,1530,1530,1500,1500,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,1500,0,1500,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,770,710,60,14330,5816,5508,0,14,154,140,294,5151,,,,,,,,,665,665,119,256,210,20,60,1,2,3,4,4,1,5,2,,1,,1,1,2,,,1,30,,,1,,,,,,,,
2018,20800221,P,733.8059768,,1464.379346,G2,1,3,G2,G2,G2,G2,G2,3,1,G2,2,,,54,G4,7,G4,4,3,G3,G3,G1,G1,G2,Q3,,Q3,G3,Q1,,Q1,Q1,,Q1,260,260,60,60,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,260,4025,4025,0,0,0,0,0,3713,1900,400,500,0,300,200,100,400,2212,312,60,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,70,100,150,5,,,
2018,20800231,P,575.0992969,,1147.665131,G2,1,1,G2,G2,G2,G2,G2,5,1,G4,1,O,4,32,G2,1,G1,1,3,G3,G3,G2,G3,G1,Q3,,Q3,G3,Q4,,Q4,Q2,,Q2,38600,1100,100,100,0,1000,37500,37000,0,34000,3000,500,500,0,0,0,27030,7030,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,7000,0,7000,0,0,0,0,0,7000,0,0,0,0,,,,,,0,7000,0,30,0,0,20000,250,50,200,11570,4654,4641,0,13,0,0,0,3876,2006,720,600,0,10,130,96,450,2784,778,258,320,0,0,200,,,,,,,,,,,,,,,,,,,,,,1,60,200,250,3,,,
2018,20800251,P,628.9383452,,1255.106052,G2,2,2,G2,G2,G1,G2,G2,4,1,G3,2,,,41,G3,7,G4,4,1,G1,G1,G1,G2,G2,Q1,,Q1,G2,Q2,,Q2,Q2,,Q2,9403,703,703,703,0,0,8700,8700,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,9403,1526,1153,0,13,0,360,360,1436,800,480,120,40,5,50,95,10,890,90,6,84,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,75,200,300,4,,,
2018,20800261,F,575.0992969,1152.743267,,G2,1,1,G1,G2,G2,G2,G2,3,4,G1,1,H,8,70,G5,2,G2,3,1,G1,G1,G4,G1,G1,Q1,Q1,,G2,Q3,Q3,,Q3,Q3,,26282,4282,4282,4282,0,0,22000,22000,22000,0,0,0,0,0,0,0,10500,4500,4500,4500,0,0,0,0,0,0,4500,0,0,0,0,0,4500,0,0,0,4500,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,700,430,270,15782,1568,637,0,22,909,0,909,962,,,,,,,,,606,606,18,108,150,60,270,1,2,1,2,2,2,,,1,2,,1,1,2,,,2,,1,3,1,,,,,,,,
2018,20800281,P,733.8059768,,1464.379346,G2,1,3,G2,G2,G2,G2,G1,4,1,G3,2,F,8,55,G4,2,G2,4,2,G2,G2,G2,G1,G2,Q3,,Q3,G3,Q1,,Q1,Q1,,Q1,3975,3975,1475,1475,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,3975,4577,4460,0,34,83,0,83,4312,2346,1440,228,0,100,120,108,350,2611,265,20,175,70,0,0,,,,,,,,,,,,,,,,,,,,,,1,70,100,300,5,,,
2018,20800291,P,609.5186106,,1216.352132,G2,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,75,G5,7,G4,2,1,G1,G1,G2,G1,G1,Q2,,Q2,G2,Q3,,Q3,Q4,,Q4,28065,715,715,715,0,0,27350,27000,15000,12000,0,350,300,50,50,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,120,0,0,0,0,0,0,27945,2326,0,0,185,2141,0,2141,2169,1442,360,210,0,550,120,72,130,1599,157,57,0,50,50,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,60,3,2
2018,20800311,P,1035.715751,,2021.803538,G2,1,5,G2,G2,G2,G2,G2,2,4,G1,2,A,6,50,G4,4,G3,2,1,G1,G1,G3,G1,G1,Q5,,Q5,G5,Q3,,Q3,Q3,,Q3,26180,7680,7680,7680,0,0,18500,16600,9000,7600,0,1900,1600,300,300,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,130,0,0,0,1560,1560,0,26050,8832,5220,3000,172,440,0,440,8310,1396,300,270,0,500,100,16,210,1918,522,70,301,150,1,0,,,,,,,,,,,,,,,,,,,,,,1,65,300,500,4,,,
2018,20800321,F,676.9274721,1325.185797,,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,,,64,G5,7,G4,2,1,G1,G1,G3,G1,G1,Q3,Q3,,G3,Q2,Q2,,Q2,Q2,,11107,1057,1057,1057,0,0,10050,10000,10000,0,0,50,50,0,0,0,2800,2800,2800,2800,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,2800,0,2800,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,200,38,8307,4579,1402,0,0,3177,0,3177,4329,,,,,,,,,250,250,36,76,50,50,38,2,6,1,2,3,2,,,3,1,,1,1,2,,,2,,1,3,1,,,,,,,,
2018,20800331,F,766.6047452,1500.742343,,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,O,3,52,G4,1,G1,2,1,G1,G1,G3,G1,G1,Q4,Q4,,G4,Q3,Q3,,Q4,Q4,,30029,7544,7544,7544,0,0,22485,21485,20000,1485,0,1000,1000,0,0,0,2130,2130,2000,2000,0,0,0,0,0,0,0,0,2000,0,0,0,2000,0,0,0,2000,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,1830,1760,70,27899,6999,6997,0,2,0,0,0,5980,,,,,,,,,1019,1019,306,643,0,0,70,3,5,2,2,1,2,,,4,1,,2,,2,,,2,,2,,1,,,,,,,,
2018,20800341,F,551.7159703,1080.065735,,G2,1,2,G2,G2,G2,G2,G2,5,4,G3,2,G,5,36,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q2,Q2,,G2,Q2,Q2,,Q2,Q2,,9846,1846,1846,1346,500,0,8000,8000,8000,0,0,0,0,0,0,0,2922,2922,2022,2022,0,0,0,0,0,0,2022,0,0,0,0,0,0,2022,0,0,2022,0,0,0,2022,0,900,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,900,0,900,0,0,0,0,0,0,564,495,69,6924,2201,2110,88,3,0,0,0,1840,,,,,,,,,361,361,26,186,80,0,69,3,6,1,2,2,2,,,5,2,,1,1,2,,,2,,1,6,1,,,,,,,,
2018,20800351,P,586.5168131,,1198.791082,G2,1,3,G2,G2,G1,G2,G2,4,1,G3,2,F,9,57,G4,2,G2,4,2,G2,G2,G2,G1,G2,Q2,,Q2,G2,Q1,,Q1,Q2,,Q2,5025,5025,25,25,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,5025,2121,1798,0,35,288,0,288,2000,934,480,168,120,50,16,60,40,1055,121,1,120,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,70,200,200,5,,,
2018,20800361,P,586.5168131,,1198.791082,G2,1,3,G2,G2,G2,G2,G2,3,1,G2,2,,,74,G5,7,G4,2,1,G1,G1,G4,G4,G1,Q3,,Q3,G3,Q5,,Q5,Q5,,Q5,110314,414,414,414,0,0,109900,108500,108500,0,0,1400,1400,0,0,0,14000,10000,10000,10000,0,0,0,0,0,0,10000,0,0,0,0,,,,,,10000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,4000,420,0,420,96314,4701,0,0,4080,221,400,621,3627,1356,480,272,0,200,144,60,200,2430,1074,307,347,0,0,420,,,,,,,,,,,,,,,,,,,,,,1,80,250,350,5,,,
2018,20800371,F,551.7159703,1080.065735,,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,64,G5,7,G4,2,1,G1,G1,G2,G2,G2,Q5,Q4,,G5,Q4,Q4,,Q4,Q4,,44178,3078,3078,3078,0,0,41100,40000,20000,20000,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,44178,8576,6738,0,1838,0,0,0,7317,,,,,,,,,1259,1259,818,241,200,0,0,5,2,1,2,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,
2018,20800391,F,883.4591621,1729.502173,,G2,1,5,G2,G2,G2,G2,G2,6,1,G4,2,P,2,47,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q5,Q5,,G6,Q3,Q3,,Q3,Q3,,29135,335,335,335,0,0,28800,27000,27000,0,0,1800,1800,0,0,0,12000,12000,12000,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,12000,0,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,40,17135,12549,10141,2400,8,0,0,0,10862,,,,,,,,,1687,1687,554,943,100,50,40,3,6,1,2,3,2,,,1,2,,3,,2,,,3,,2,,1,,,,,,,,
2018,21201271,P,1006.722894,,2009.01091,G2,1,5,G2,G2,G2,G2,G2,6,1,G4,2,M,2,42,G3,1,G1,2,2,G2,G2,G2,G2,G1,Q2,,Q1,G2,Q2,,Q3,Q2,,Q2,18294,18294,7294,7294,0,11000,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,0,0,6000,0,0,0,0,6000,0,0,0,0,,,,,,0,0,0,6000,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,198,0,198,12294,1839,1680,3,16,140,0,140,1440,3284,1200,218,480,240,200,96,850,3683,399,9,141,50,1,198,,,,,,,,,,,,,,,,,,,,,,1,70,150,250,3,,,
2018,21201281,P,850.9171288,,1698.085745,G2,1,2,G2,G2,G2,G2,G2,5,1,G4,2,F,1,58,G4,1,G1,2,1,G1,G1,G2,G1,G1,Q3,,Q3,G4,Q4,,Q4,Q4,,Q4,53042,4716,4716,4716,0,0,48326,48000,19500,28500,0,326,300,26,26,0,22520,520,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,500,20,0,0,22000,420,420,0,30522,5268,4987,5,226,0,50,50,3657,1886,600,180,3,100,120,90,793,3497,1611,258,493,520,340,0,,,,,,,,,,,,,,,,,,,,,,1,70,150,200,3,,,
2018,21600201,P,666.9794693,,1331.02072,G2,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,69,G5,7,G4,2,1,G1,G1,G4,G1,G2,Q3,,Q3,G3,Q4,,Q4,Q4,,Q4,44030,8450,8450,8450,0,0,35580,35000,30000,5000,0,580,400,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,44030,4750,0,0,383,4307,60,4367,4242,2700,950,350,0,700,200,100,400,3208,508,49,209,250,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,58,3,2
2018,21600211,P,684.1968471,,1277.12227,G2,1,1,G2,G2,G2,G2,G2,5,1,G4,1,S,3,44,G3,4,G3,1,3,G3,G3,G2,G2,G1,Q4,,Q4,G5,Q5,,Q5,Q5,,Q5,331830,1830,830,780,50,1000,330000,280000,0,280000,0,50000,0,50000,50000,0,241985,241985,218000,0,0,0,0,218000,0,0,218000,0,0,0,0,,,,,,0,218000,0,0,218000,0,1625,0,1375,0,0,0,250,0,1625,0,0,0,0,,,,,,1375,250,2360,10000,0,10000,0,19310,15625,3685,89845,7096,0,7000,96,0,0,0,2440,967,240,162,0,5,100,77,383,5623,4656,770,65,100,36,3685,,,,,,,,,,,,,,,,,,,,,,1,70,200,500,5,,,
2018,21600251,P,841.8299244,,1679.951368,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,F,7,44,G3,3,G3,2,1,G1,G1,G2,G2,G1,Q3,,Q3,G3,Q3,,Q3,Q2,,Q2,22410,6760,6760,4760,2000,0,15650,15000,15000,0,0,650,150,500,500,0,9350,9350,8600,0,0,0,0,8600,0,0,8600,0,0,0,0,,,,,,8600,0,0,0,8600,0,500,0,0,0,0,0,500,0,500,0,0,0,0,,,,,,0,500,0,250,0,0,0,5595,5240,355,13060,4804,1800,3000,4,0,0,0,4136,2990,700,650,750,20,300,250,320,3658,668,135,78,100,0,355,,,,,,,,,,,,,,,,,,,,,,1,65,200,250,4,,,
2018,21600261,P,688.8072907,,1374.580205,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,70,G5,7,G4,2,1,G1,G1,G2,G2,G2,Q1,,Q1,G2,Q4,,Q4,Q5,,Q5,57150,41150,41150,41150,0,0,16000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,57150,1165,0,0,1065,0,100,100,1054,938,300,120,0,300,13,75,130,1049,111,111,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,57,3,3
2018,21600271,P,840.4559616,,1677.209495,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,7,35,G2,4,G3,2,1,G1,G1,G2,G2,G1,Q3,,Q3,G3,Q3,,Q3,Q2,,Q2,25192,3362,3362,2862,500,0,21830,19000,19000,0,0,2830,830,2000,2000,0,14050,14050,14000,14000,0,0,0,0,0,0,14000,0,0,0,0,,,,,,14000,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,50,0,0,0,377,327,50,11142,3753,0,3600,6,147,0,147,3432,2798,600,432,372,50,360,204,780,3119,321,62,79,100,30,50,,,,,,,,,,,,,,,,,,,,,,1,70,250,300,3,,,
2018,21600281,P,709.031625,,1414.93978,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,C,3,60,G5,1,G1,2,1,G1,G1,G2,G3,G1,Q5,,Q5,G6,Q2,,Q2,Q2,,Q2,17450,2150,2150,2150,0,0,15300,14000,14000,0,0,1300,1300,0,0,0,4100,4100,4000,4000,0,0,0,0,0,0,4000,0,0,0,0,,,,,,4000,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,100,0,0,0,2294,2150,144,13350,21355,10558,0,8797,0,2000,2000,17084,1570,650,150,0,100,200,100,370,5841,4271,3467,596,20,44,144,,,,,,,,,,,,,,,,,,,,,,1,70,150,250,4,,,
2018,21600291,P,944.0997619,,1884.040517,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,G,5,61,G5,1,G1,2,1,G1,G1,G4,G1,G1,Q5,,Q5,G6,Q5,,Q5,Q5,,Q5,332600,18100,18100,18100,0,0,314500,296000,160000,131000,5000,18500,2500,16000,16000,0,7600,2600,1300,0,0,0,0,1300,0,0,1300,0,0,0,0,,,,,,0,0,0,1300,0,1300,1300,0,0,0,0,1300,0,0,1300,0,0,0,0,,,,,,1300,0,0,0,0,0,5000,1875,1800,75,325000,11986,1656,8000,2330,0,0,0,10694,5590,1800,400,0,450,960,200,1780,6882,1292,157,610,300,150,75,,,,,,,,,,,,,,,,,,,,,,1,65,300,500,3,,,
2018,21600321,F,512.9906547,1010.539703,,G1,2,3,G2,G2,G2,G2,G2,6,1,G4,2,P,8,58,G4,1,G1,2,2,G2,G2,G2,G3,G1,Q5,Q5,,G6,Q4,Q4,,Q3,Q3,,43040,42450,10450,10450,0,32000,590,0,0,0,0,590,590,0,0,0,22000,22000,22000,0,0,22000,0,0,0,0,22000,0,0,0,0,22000,0,0,0,0,0,0,0,22000,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,3500,650,21040,10582,10560,22,0,0,0,0,8390,,,,,,,,,2192,2192,443,1099,0,0,650,3,1,1,2,2,1,1,2,,1,,1,1,2,,,2,,1,1,2,,,,,,,,
2018,21600331,F,868.8133571,1700.83084,,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,3,J,2,37,G2,1,G1,2,1,G1,G1,G2,G2,G2,Q4,Q4,,G5,Q3,Q3,,Q4,Q4,,30340,1140,1140,1140,0,0,29200,28200,25000,0,3200,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30340,7671,7583,0,88,0,0,0,6693,,,,,,,,,978,978,89,853,0,36,0,1,2,3,2,3,1,3,2,,3,1,,,,,,,,,,,,,,,,,,
2018,21600351,F,685.7232955,1342.404924,,G2,1,2,G2,G2,G2,G2,G2,3,3,G1,2,E,9,62,G5,1,G1,2,1,G1,G1,G2,G2,G2,Q3,Q3,,G3,Q2,Q2,,Q2,Q2,,12930,7730,7730,7730,0,0,5200,5000,5000,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12930,3728,3243,0,31,454,0,454,3503,,,,,,,,,225,225,106,119,0,0,0,1,2,1,2,2,1,5,1,,2,,,,,,,,,,,,,,,,,,,
2018,21600361,F,670.3655503,1312.339863,,G2,2,1,G2,G2,G2,G2,G2,5,1,G4,1,N,3,25,G1,1,G1,1,3,G3,G3,G2,G1,G1,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,1774,1774,1274,1274,0,500,0,0,0,0,0,0,0,0,0,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,1300,0,0,1300,0,0,0,0,0,0,1300,0,1300,0,0,0,0,0,0,65,0,65,474,748,748,0,0,0,0,0,600,,,,,,,,,148,148,1,82,0,0,65,1,2,1,2,2,2,,,4,2,,2,,2,,,1,10,,,1,,,,,,,,
2018,21600381,F,868.8763413,1700.954141,,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,G,5,43,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q4,Q4,,G5,Q3,Q3,,Q3,Q3,,21989,7689,7689,7689,0,0,14300,13000,13000,0,0,1300,1300,0,0,0,6974,6974,1240,1240,0,0,0,0,0,0,1240,0,0,0,0,0,0,0,1240,0,1240,0,0,0,1240,0,4000,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,0,4000,0,4000,0,1734,0,0,0,0,1135,564,571,15015,7692,7692,0,0,0,0,0,5908,,,,,,,,,1784,1784,357,586,0,270,571,3,5,1,2,1,2,,,3,1,,1,1,2,,,2,,1,1,1,,,,,,,,
2018,21600391,F,888.0491184,1738.487692,,G2,1,4,G2,G2,G2,G2,G2,7,1,G4,2,P,2,47,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q2,Q2,,G2,Q2,Q2,,Q3,Q3,,16398,1984,1984,1484,500,0,14414,13000,13000,0,0,1414,900,514,514,0,500,500,500,500,0,0,0,0,0,0,500,0,0,0,0,0,0,0,500,0,500,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,1000,58,15898,2872,1568,1247,11,46,0,46,2428,,,,,,,,,444,444,68,238,0,80,58,3,5,1,3,4,2,,,1,1,,1,1,2,,,3,,2,,1,,,,,,,,
2018,21700201,F,540.7528338,1083.898366,,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,81,G5,7,G4,3,1,G1,G1,G3,G1,G2,Q1,Q1,,G2,Q2,Q2,,Q2,Q2,,10110,110,110,110,0,0,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110,1271,0,0,0,1241,30,1271,1258,,,,,,,,,13,13,13,0,0,0,0,1,2,1,2,2,2,,,3,2,,,,,,,,,,,,,,,,,,,
2018,21700221,F,887.9017185,1779.732184,,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,46,G3,3,G3,2,1,G1,G1,G2,G1,G1,Q4,Q4,,G4,Q4,Q4,,Q4,Q4,,41261,8761,8761,8761,0,0,32500,30000,30000,0,0,2500,2500,0,0,0,6000,6000,6000,6000,0,0,0,0,0,0,6000,0,0,0,0,6000,0,0,0,0,6000,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,360,35261,6109,1430,4500,179,0,0,0,4320,,,,,,,,,1789,1789,626,703,100,0,360,3,6,1,2,2,1,4,4,,2,,2,,2,,,2,,1,3,1,,,,,,,,
2018,21700231,F,629.6869429,1262.160096,,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,I,4,48,G3,4,G3,4,1,G1,G1,G4,G1,G1,Q2,Q2,,G3,Q5,Q5,,Q5,Q5,,78660,7060,7060,5560,1500,0,71600,70000,70000,0,0,1600,1100,500,500,0,26020,1020,1000,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1000,0,1000,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25000,348,300,48,52640,3372,0,2500,872,0,0,0,2718,,,,,,,,,654,654,81,225,60,240,48,2,2,1,2,4,1,2,4,,1,,2,,2,,,1,20,,,1,,,,,,,,
2018,21700241,F,591.9880732,1186.595548,,G2,1,2,G2,G2,G2,G2,G2,7,2,G4,2,P,2,37,G2,2,G2,2,2,G2,G2,G1,G1,G1,Q3,Q3,,G3,Q2,Q2,,Q2,Q2,,8700,8400,900,900,0,7500,300,0,0,0,0,300,300,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,15,0,8670,4866,4800,0,66,0,0,0,4547,,,,,,,,,319,319,14,195,80,30,0,2,4,1,2,3,1,1,2,,3,1,2,,2,,,1,20,,,1,,,,,,,,
2018,21700271,F,638.4341255,1279.693165,,G2,2,2,G1,G2,G2,G2,G2,7,1,G4,2,,,67,G5,7,G4,2,1,G1,G1,G4,G1,G1,Q4,Q4,,G4,Q4,Q4,,Q4,Q4,,45815,10215,10215,10215,0,0,35600,35000,35000,0,0,600,400,200,200,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,38815,5652,317,0,298,5037,0,5037,5195,,,,,,,,,457,457,55,232,120,50,0,1,2,1,2,3,2,,,3,2,,,,,,,,,,,,,,,,,,,
2018,21700281,F,1016.021966,2036.539579,,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,C,1,50,G4,1,G1,2,1,G1,G1,G4,G1,G1,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,200572,25672,25672,14672,11000,0,174900,146000,131000,15000,0,28900,8700,20200,20200,0,40440,37940,33000,20000,0,0,0,13000,0,0,33000,0,0,0,0,33000,0,0,0,0,33000,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4940,0,0,2500,9475,8083,1392,160132,18401,6000,8400,4001,0,0,0,14840,,,,,,,,,3561,3561,251,1008,550,360,1392,3,6,1,3,4,1,2,4,,1,,3,,2,,,2,,2,,1,,,,,,,,
